stock_code,description,revenue,quantity_sold,order_frequency,return_quantity,return_rate,country
84706D,CHERRY BLOSSOM TABLE CLOCK,29.6,8,5,5,0.625,United Kingdom
17136A,BLUE STONES ON WIRE FOR CANDLE,29.59,355,18,0,0.0,United Kingdom
90162D,ANT SILVER PURPLE BOUDICCA RING,29.5,10,5,0,0.0,United Kingdom
84465,15 PINK FLUFFY CHICKS IN BOX,29.5,10,8,6,0.6,United Kingdom
82605,OLD DOC RUSSEL METAL SIGN,29.4,16,5,0,0.0,United Kingdom
84558a,3D DOG PICTURE PLAYING CARDS,29.31,5,5,0,0.0,United Kingdom
85030,FRENCH CHATEAU OVAL PLATTER,29.25,15,7,9,0.6,United Kingdom
90214N,"LETTER ""N"" BLING KEY RING",29.23,41,24,0,0.0,United Kingdom
21011,GLITTER SNOW PEAR TREE DECORATION,29.0,20,4,20,1.0,United Kingdom
84199,GLOW IN DARK DOLPHINS,28.98,138,31,0,0.0,United Kingdom
46776f,WOVEN ROSE GARDEN CUSHION COVER,28.91,7,1,0,0.0,United Kingdom
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,28.76,5,5,0,0.0,United Kingdom
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,28.73,17,5,3,0.1765,United Kingdom
90093,CLEAR CRYSTAL STAR PHONE CHARM,28.57,52,10,0,0.0,United Kingdom
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,28.4,9,6,0,0.0,United Kingdom
17165D,ASS COL LARGE SAND FROG P'WEIGHT,28.35,36,9,10,0.2778,United Kingdom
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,28.05,11,5,113,10.2727,United Kingdom
90005A,JADE GREEN ENAMEL HAIR COMB,28.02,17,12,0,0.0,United Kingdom
90214R,"LETTER ""R"" BLING KEY RING",28.01,41,25,0,0.0,United Kingdom
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,27.9,6,4,230,38.3333,United Kingdom
79066k,RETRO MOD TRAY,27.77,17,10,0,0.0,United Kingdom
23637,SET 10 CARDS OUT OF ORDER 17216,27.39,11,9,0,0.0,United Kingdom
23613,SET 10 XMAS CARDS & BADGES 17070,27.39,11,6,0,0.0,United Kingdom
85126,LARGE ROUND CUTGLASS CANDLESTICK,27.14,2,4,4,2.0,United Kingdom
79323P,PINK CHERRY LIGHTS,27.0,4,4,2011,502.75,United Kingdom
23702,High Resolution Image,27.0,104,4,0,0.0,United Kingdom
84993a,75 GREEN PETIT FOUR CASES,26.56,32,19,0,0.0,United Kingdom
84675,FROG KING WATERING CAN,26.55,11,3,0,0.0,United Kingdom
35598A,DUSTY PINK CHRISTMAS TREE 60CM,26.55,17,3,0,0.0,United Kingdom
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,26.52,16,11,6,0.375,United Kingdom
21836,GINGHAM OVEN GLOVE RED HEART,26.49,5,5,16,3.2,United Kingdom
72140E,BEST DAD CANDLE LETTERS,26.35,31,9,1,0.0323,United Kingdom
90212C,PURPLE LAS VEGAS BRACELET ROUND,26.25,7,3,0,0.0,United Kingdom
23636,SET 10 CARDS WISHING TREE 17116,26.19,9,7,0,0.0,United Kingdom
85017C,ENVELOPE 50 CURIOUS IMAGES,26.17,63,12,0,0.0,United Kingdom
90183C,BLACK DROP EARRINGS W LONG BEADS,26.15,9,9,0,0.0,United Kingdom
84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.5,4,4,21,5.25,United Kingdom
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,3,0,0.0,United Kingdom
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,25.49,1,1,0,0.0,United Kingdom
35910B,PINK FLOWERS RABBIT EASTER,25.35,13,3,0,0.0,United Kingdom
90026B,GLASS BEAD HOOP NECKLACE MONTANA,25.32,3,3,0,0.0,United Kingdom
90037B,TINY CRYSTAL BRACELET GREEN,25.28,10,5,0,0.0,United Kingdom
90013D,PURPLE VINTAGE EARRINGS,25.17,6,3,0,0.0,United Kingdom
84596e,SMALL LICORICE DES PINK BOWL,25.1,10,6,0,0.0,United Kingdom
90033,IVORY SHELL HEART EARRINGS,25.07,10,9,0,0.0,United Kingdom
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,24.96,3,3,0,0.0,United Kingdom
23620,SET 10 CARDS PERFECT POST 17090,24.9,10,7,0,0.0,United Kingdom
85132c,CHARLIE AND LOLA FIGURES TINS,24.87,3,3,0,0.0,United Kingdom
85034a,3 GARDENIA MORRIS BOXED CANDLES,24.87,3,3,0,0.0,United Kingdom
15060b,FAIRY CAKE DESIGN UMBRELLA,24.87,3,3,0,0.0,United Kingdom
85115B,S/4 BLACK DISCO PARTITION PANEL,24.87,3,1,0,0.0,United Kingdom
90043,COPPER AND BRASS BAG CHARM,24.81,4,2,0,0.0,United Kingdom
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,24.79,15,11,6,0.4,United Kingdom
90214B,"LETTER ""B"" BLING KEY RING",24.77,37,22,0,0.0,United Kingdom
84854,GIRLY PINK TOOL SET,24.75,5,2,3,0.6,United Kingdom
20820,SILVER LOOKING MIRROR,24.75,5,3,3,0.6,United Kingdom
20778,GARDEN PATH NOTEBOOK,24.75,17,10,6,0.3529,United Kingdom
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,24.75,5,2,0,0.0,EIRE
84993B,75 BLACK PETIT FOUR CASES,24.36,58,19,54,0.931,United Kingdom
90076,MONTANA DIAMOND CLUSTER EARRINGS,24.12,9,5,1,0.1111,United Kingdom
21461,BLUE EASTER EGG HUNT START POST,23.86,10,8,2,0.2,United Kingdom
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,23.85,3,2,0,0.0,United Kingdom
84562A,PINK/WHITE RIBBED MELAMINE JUG,23.85,4,5,3,0.75,United Kingdom
21357,TOAST ITS - DINOSAUR,23.75,66,12,0,0.0,United Kingdom
35909A,RABBIT EASTER DECORATION,23.6,8,3,0,0.0,United Kingdom
35909B,PINK FLOWERS RABBIT EASTER,23.6,8,2,0,0.0,United Kingdom
90083,CRYSTAL CZECH CROSS PHONE CHARM,23.47,25,9,0,0.0,United Kingdom
90176C,DIAMANTE NECKLACE,23.32,3,2,0,0.0,United Kingdom
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8,6,0,0.0,United Kingdom
90182A,AMBER 3 BEAD DROP EARRINGS,23.2,8,8,0,0.0,United Kingdom
90104,PURPLE FRANGIPANI HAIRCLIP,23.16,31,14,0,0.0,United Kingdom
85195,HANGING HEART BASKET,23.1,11,4,13,1.1818,United Kingdom
85206B,PINK FELT EASTER EGG BASKET,23.1,14,4,0,0.0,United Kingdom
22351,DOTCOMGIFTSHOP TEA TOWEL,23.09,13,3,1400,107.6923,United Kingdom
90214Y,"LETTER ""Y"" BLING KEY RING",22.84,66,8,0,0.0,United Kingdom
90054,CRACKED GLAZE EARRINGS RED,22.58,9,9,0,0.0,United Kingdom
90188,DROP EARRINGS W FLOWER & LEAF,22.58,9,7,0,0.0,United Kingdom
90039C,FIRE POLISHED GLASS BRACELET BLACK,22.48,6,6,0,0.0,United Kingdom
90176A,CLASSIC DIAMANTE NECKLACE JET,22.48,3,3,1,0.3333,United Kingdom
23640,SET 10 CARDS SCOTTIE DOG 17211,22.41,9,8,0,0.0,United Kingdom
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.41,9,4,0,0.0,United Kingdom
21018,BIRD BOX CHRISTMAS TREE DECORATION,22.06,24,7,63,2.625,United Kingdom
90035C,"PEARL & SHELL 42""NECKL. IVORY",21.5,2,1,0,0.0,United Kingdom
84551,CROCHET DOG KEYRING,21.45,13,2,0,0.0,United Kingdom
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,22,2,0,0.0,United Kingdom
20695,FLORAL BLUE MONSTER,21.25,5,4,0,0.0,United Kingdom
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,21.15,5,3,0,0.0,United Kingdom
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,21.13,5,5,0,0.0,United Kingdom
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,21.05,11,10,0,0.0,United Kingdom
16169P,WRAP GREEN RUSSIAN FOLKART,21.0,50,3,75,1.5,United Kingdom
23692,WRAP A PRETTY THANK YOU,21.0,50,2,0,0.0,United Kingdom
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,20.95,5,4,0,0.0,United Kingdom
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72,1,0,0.0,United Kingdom
47518f,ICON PLACEMAT POP ART ELVIS,20.73,5,5,0,0.0,United Kingdom
46776a,WOVEN BUBBLE GUM CUSHION COVER,20.65,5,1,0,0.0,United Kingdom
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,20.36,4,2,0,0.0,United Kingdom
90214P,"LETTER ""P"" BLING KEY RING",20.23,39,16,0,0.0,United Kingdom
90034,WHITE SILVER NECKLACE SHELL GLASS,20.17,2,2,0,0.0,United Kingdom
84415B,BLUE FLOCK CUSHION COVER,20.0,8,5,9,1.125,United Kingdom
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8,5,0,0.0,United Kingdom
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8,4,0,0.0,United Kingdom
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8,7,0,0.0,United Kingdom
21681,GIANT MEDINA STAMPED METAL BOWL,19.9,2,3,2,1.0,United Kingdom
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",19.86,18,3,44,2.4444,United Kingdom
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,19.81,6,4,0,0.0,United Kingdom
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.8,12,10,1,0.0833,United Kingdom
90156,RESIN BRACELET W PASTEL BEADS,19.8,4,3,0,0.0,United Kingdom
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68,3,6,0.0882,United Kingdom
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,19.5,22,7,3,0.1364,United Kingdom
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,1012,5,0,0.0,United Kingdom
85047,WHITE BEADED GARLAND STRING 20LIGHT,19.05,3,4,3,1.0,United Kingdom
21538,DAIRY MAID  PUDDING BOWL,18.75,5,3,2,0.4,United Kingdom
21416,CLAM SHELL LARGE,18.75,5,5,14,2.8,United Kingdom
84856S,SMALL TAHITI BEACH BAG,18.6,4,3,8,2.0,United Kingdom
90041,PEARL AND CHERRY QUARTZ BRACLET,18.27,5,4,0,0.0,United Kingdom
35607B,BLACK FEATHER CHRISTMAS DECORATION,18.24,96,8,9,0.0938,United Kingdom
72821,CUPID SCENTED CANDLE IN GLASS,18.15,11,5,2,0.1818,United Kingdom
90060D,FIRE POLISHED GLASS NECKL BRONZE,17.85,3,3,0,0.0,United Kingdom
21661,VINTAGE GLASS TEA CADDY,17.85,6,6,0,0.0,United Kingdom
84856L,LARGE TAHITI BEACH BAG,17.82,2,3,27,13.5,United Kingdom
20935,ROUND CACTUS CANDLE,17.7,6,4,0,0.0,United Kingdom
90162A,ANT SILVER TURQUOISE BOUDICCA RING,17.7,6,1,0,0.0,Portugal
90027A,GLASS BEAD HOOP EARRINGS BLACK,17.66,6,3,0,0.0,United Kingdom
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,17.59,3,3,0,0.0,United Kingdom
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,17.57,7,5,0,0.0,United Kingdom
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.51,6,6,0,0.0,United Kingdom
79331,PINK FLOCK GLASS CANDLEHOLDER,17.5,26,4,3,0.1154,United Kingdom
90130A,WHITE STONE/CRYSTAL EARRINGS,17.5,6,6,0,0.0,United Kingdom
35597D,PINK/WHITE CHRISTMAS TREE 30CM,17.48,48,4,2,0.0417,United Kingdom
23627,SET 10 CARDS XMAS GRAPHIC  17218,17.43,7,2,0,0.0,United Kingdom
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,17.16,40,16,0,0.0,United Kingdom
85084,HOLLY TOP CHRISTMAS STOCKING,17.0,45,9,5,0.1111,United Kingdom
35645,VINTAGE BEAD PINK JEWEL BOX,17.0,25,5,0,0.0,United Kingdom
44092C,PURPLE/COPPER HANGING LAMPSHADE,17.0,20,8,0,0.0,United Kingdom
47574B,ENGLISH ROSE SCENTED HANGING HEART,17.0,4,3,13,3.25,United Kingdom
90026A,GLASS BEAD HOOP NECKLACE BLACK,17.0,2,1,0,0.0,United Kingdom
21120,*Boombox Ipod Classic,16.98,1,2,6,6.0,United Kingdom
21595,Dad's Cab Electronic Meter,16.94,3,3,0,0.0,United Kingdom
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,16.94,2,2,0,0.0,United Kingdom
20954,*USB Office Mirror Ball,16.94,2,3,2,1.0,United Kingdom
90024D,NEW BAROQUE B'FLY NECKLACE PINK,16.82,2,2,0,0.0,United Kingdom
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,16.81,2,2,0,0.0,United Kingdom
21144,PINK POODLE HANGING DECORATION,16.8,5,4,75,15.0,United Kingdom
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,31,12,0,0.0,United Kingdom
23644,SET 10 CARDS CHRISTMAS TREE 16955,16.65,5,5,0,0.0,United Kingdom
DCGS0004,HAYNES CAMPER SHOULDER BAG,16.63,1,1,0,0.0,United Kingdom
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE,16.63,1,1,0,0.0,United Kingdom
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE,16.63,1,1,0,0.0,United Kingdom
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,16.58,2,1,0,0.0,United Kingdom
90137,PINK COMBO MINI CRYSTALS NECKLACE,16.31,3,3,0,0.0,United Kingdom
35647,VINTAGE BEAD PINK SHADE,16.25,13,2,0,0.0,United Kingdom
16248B,BLUE HOLE PUNCH,16.25,15,8,0,0.0,United Kingdom
85160a,WHITE BIRD GARDEN DESIGN MUG,16.13,1,1,0,0.0,United Kingdom
90214V,"LETTER ""V"" BLING KEY RING",15.98,26,14,0,0.0,United Kingdom
72815,3 WICK CHRISTMAS BRIAR CANDLE,15.97,3,4,7,2.3333,United Kingdom
85136B,BLUE SHARK HELICOPTER,15.9,2,3,4,2.0,United Kingdom
84795C,OCEAN STRIPE HAMMOCK,15.9,5,2,0,0.0,United Kingdom
DCGS0069,OOH LA LA DOGS COLLAR,15.79,1,2,5,5.0,United Kingdom
78034B,BLUE NETTING STORAGE HANGER,15.6,8,6,0,0.0,United Kingdom
20816,GOLD FLOWER CUSHION COVER,15.6,8,3,11,1.375,United Kingdom
90214F,"LETTER ""F"" BLING KEY RING",15.43,27,15,0,0.0,United Kingdom
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.16,3,3,0,0.0,United Kingdom
90140,PINK SWEETIE NECKLACE,15.12,2,2,0,0.0,United Kingdom
72024U,LILAC VOTIVE CANDLE,15.12,72,3,0,0.0,United Kingdom
84660b,BLACK STITCHED WALL CLOCK,15.08,2,2,0,0.0,United Kingdom
35610A,PINK CHRISTMAS FLOCK DROPLET,15.02,10,4,1277,127.7,United Kingdom
90078,PINK/WHITE GLASS DEMI CHOKER,15.0,2,1,0,0.0,United Kingdom
84462,3 PINK HEN+CHICKS IN BASKET,15.0,12,6,0,0.0,United Kingdom
84705C,PINK FLOCK PHOTO FRAME,15.0,12,1,0,0.0,United Kingdom
84415A,PINK FLOCK SUEDE CUSHION COVER,15.0,12,3,11,0.9167,United Kingdom
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2,2,0,0.0,United Kingdom
90069,RUBY GLASS CLUSTER NECKLACE,15.0,2,1,0,0.0,United Kingdom
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,15.0,4,2,0,0.0,United Kingdom
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1,0,0.0,United Kingdom
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.96,4,4,0,0.0,United Kingdom
23621,SET 10 CARDS DAVID'S MADONNA 17074,14.94,6,4,0,0.0,United Kingdom
84509g,SET OF 4 FAIRY CAKE PLACEMATS,14.92,2,2,0,0.0,United Kingdom
85031C,CURIOUS IMAGES SCRAP BOOK SET,14.85,3,2,1,0.3333,United Kingdom
84989A,75 GREEN FAIRY CAKE CASES,14.85,28,19,1,0.0357,United Kingdom
90046,WHITE WITH METAL BAG CHARM,14.85,3,1,0,0.0,United Kingdom
90048,GREEN WITH METAL BAG CHARM,14.85,3,1,0,0.0,United Kingdom
84593,CROCHET ROSE DES CLOTHES HANGER,14.75,5,2,5,1.0,United Kingdom
23634,SET 10 CARDS XMAS CHOIR 17068,14.55,5,5,0,0.0,United Kingdom
90027C,GLASS BEAD HOOP EARRINGS GREEN,14.5,5,5,0,0.0,United Kingdom
90182B,AMETHYST 3 BEAD DROP EARRINGS,14.5,5,5,0,0.0,United Kingdom
16202B,PASTEL BLUE PHOTO ALBUM,14.5,29,3,9,0.3103,United Kingdom
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,14.43,35,15,0,0.0,United Kingdom
47593A,CAROUSEL PONIES BABY BIB,14.37,48,14,0,0.0,United Kingdom
90052,CRACKED GLAZE NECKLACE BROWN,14.14,2,2,0,0.0,United Kingdom
62043B,BLUE CHECK BAG W HANDLE 34X20CM,14.11,24,8,2,0.0833,United Kingdom
90089,PINK CRYSTAL SKULL PHONE CHARM,13.94,20,9,0,0.0,United Kingdom
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.68,72,5,47,0.6528,United Kingdom
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,23,8,0,0.0,United Kingdom
85017A,ENVELOPE 50 ROMANTIC IMAGES,13.58,16,11,20,1.25,United Kingdom
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2,2,0,0.0,United Kingdom
90214T,"LETTER ""T"" BLING KEY RING",13.46,24,11,0,0.0,United Kingdom
84745A,PINK HANGING GINGHAM EASTER HEN,13.44,32,5,0,0.0,United Kingdom
84745B,BLUE HANGING GINGHAM EASTER HEN,13.44,32,5,0,0.0,United Kingdom
23639,SET 10 CARDS MAGICAL TREE 17086,13.32,4,4,0,0.0,United Kingdom
23607,SET 10 CARDS HATS & STOCKINGS 17081,13.28,8,7,0,0.0,United Kingdom
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,8,1,0,0.0,United Kingdom
84388,WISE MAN STAR SHAPE EGG PAN,13.14,30,7,0,0.0,United Kingdom
37462E,"PET MUG, GOLDFISH",13.1,36,12,0,0.0,United Kingdom
16162L,THE KING GIFT BAG,13.0,50,10,54,1.08,United Kingdom
47013C,WINE BOTTLE DRESSING DARK BLUE,12.97,56,14,12,0.2143,United Kingdom
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,12.75,5,5,23,4.6,United Kingdom
21895,POTTING SHED SOW 'N' GROW SET,12.72,2,3,5,2.5,United Kingdom
DCGS0070,CAMOUFLAGE DOG COLLAR,12.72,1,2,8,8.0,United Kingdom
90042C,FRESHWATER PEARL BRACELET IVORY,12.7,15,6,0,0.0,United Kingdom
90055,CRACKED GLAZE EARRINGS BROWN,12.53,5,5,0,0.0,United Kingdom
90037C,TINY CRYSTAL BRACELET BLUE,12.52,5,5,0,0.0,United Kingdom
20671,BLUE TEATIME PRINT BOWL,12.5,10,3,22,2.2,United Kingdom
90020,FILIGREE DIAMANTE CHAIN,12.48,1,1,0,0.0,United Kingdom
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,12.48,3,3,0,0.0,United Kingdom
23654,SET 10 CARD SNOWMAN 16965,12.45,5,4,0,0.0,United Kingdom
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",12.4,5,4,0,0.0,United Kingdom
79329,PINK FLOCK GLASS CANDLEHOLDER,12.18,12,3,2,0.1667,United Kingdom
84016,FLAG OF ST GEORGE CAR FLAG,12.16,27,2,0,0.0,United Kingdom
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,1,1,0,0.0,United Kingdom
90021,LASER CUT MULTI STRAND NECKLACE,11.95,1,1,0,0.0,United Kingdom
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,11.9,2,2,390,195.0,Italy
84620,BLUE GINGHAM ROSE CUSHION COVER,11.9,2,1,0,0.0,United Kingdom
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,11.9,14,5,0,0.0,United Kingdom
90214Z,"LETTER ""Z"" BLING KEY RING",11.84,22,10,0,0.0,United Kingdom
37444B,BLUE BREAKFAST CUP AND SAUCER,11.8,5,5,3,0.6,United Kingdom
35818B,"ACRYLIC JEWEL ICICLE, BLUE",11.78,31,5,75,2.4194,United Kingdom
16043,POP ART PUSH DOWN RUBBER,11.76,98,3,45,0.4592,United Kingdom
16162M,THE KING GIFT BAG 25x24x12cm,11.76,58,10,84,1.4483,United Kingdom
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,4,1,0,0.0,United Kingdom
23608,SET 10 CARDS RUDOLPHS NOSE 17097,11.64,4,3,0,0.0,United Kingdom
85184c,SET 4 VALENTINE DECOUPAGE HEART BOX,11.58,2,2,0,0.0,United Kingdom
72798C,SET/4 GARDEN ROSE DINNER CANDLE,11.55,7,4,2,0.2857,United Kingdom
71050,SMALL SINGLE FLAME CANDLE HOLDER,11.55,33,6,0,0.0,United Kingdom
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,11.46,2,2,0,0.0,United Kingdom
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,11.34,27,9,0,0.0,United Kingdom
90025D,BAROQUE BUTTERFLY EARRINGS PINK,11.19,3,3,0,0.0,United Kingdom
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,11.06,14,4,0,0.0,United Kingdom
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,10.92,28,4,1,0.0357,United Kingdom
79026B,"S/4 ICON COASTER,ELVIS LIVES",10.61,25,10,1,0.04,United Kingdom
16161M,WRAP  PINK FLOCK,10.5,25,1,0,0.0,United Kingdom
16169N,WRAP BLUE RUSSIAN FOLKART,10.5,25,1,0,0.0,United Kingdom
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,10.26,42,5,20,0.4762,United Kingdom
35958,FOLKART ZINC STAR CHRISTMAS DEC,10.2,24,5,0,0.0,United Kingdom
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,12,4,0,0.0,United Kingdom
85109,PINK BOUDOIR T-LIGHT HOLDER,10.2,12,1,0,0.0,United Kingdom
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,24,6,0,0.0,United Kingdom
90053,CRACKED GLAZE EARRINGS IVORY,9.99,4,4,0,0.0,United Kingdom
23624,SET 10 CARD PERFECT NATIVITY 17089,9.96,4,4,0,0.0,United Kingdom
23650,SET 10 CARDS FILIGREE BAUBLE 16961,9.96,4,4,0,0.0,United Kingdom
23619,SET 10 CARDS POINSETTIA 17093,9.96,4,2,0,0.0,United Kingdom
23615,SET 10 CARDS PRINTED GRAPHIC 17219,9.96,4,4,0,0.0,United Kingdom
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,9.95,2,3,15,7.5,United Kingdom
84689,S/2 BEACH HUT TREASURE CHESTS,9.95,8,3,0,0.0,United Kingdom
DCGS0003,BOXED GLASS ASHTRAY,9.94,4,5,7,1.75,United Kingdom
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",9.94,4,4,0,0.0,United Kingdom
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,9.88,4,2,0,0.0,United Kingdom
85231g,ORANGE SCENTED SET/9 T-LIGHTS,9.78,6,6,0,0.0,United Kingdom
44242A,LILAC FEATHERS CURTAIN,9.48,12,1,0,0.0,United Kingdom
23441,HAND PAINTED HANGING EASTER EGG,9.24,22,3,0,0.0,United Kingdom
35809B,ENAMEL BLUE RIM TEA CONTAINER,9.18,20,5,4,0.2,United Kingdom
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,9.15,1,1,0,0.0,United Kingdom
90184c,BLACK CHUNKY BEAD BRACELET W STRAP,9.15,1,1,0,0.0,United Kingdom
37351,ORANGE FLOWER MUG,9.06,10,2,0,0.0,United Kingdom
84773,RED ROSE AND LACE C/COVER,8.85,6,2,0,0.0,United Kingdom
20906,VINTAGE NOTEBOOK BEAUTY GIRL,8.85,3,3,21,7.0,United Kingdom
45013,FOLDING SHOE TIDY,8.85,3,2,0,0.0,United Kingdom
90077,BLACK DIAMOND CLUSTER EARRINGS,8.82,3,3,0,0.0,United Kingdom
90027B,GLASS BEAD HOOP EARRINGS MONTANA,8.76,3,3,0,0.0,United Kingdom
90011D,PURPLE CRYSTAL DROP EARRINGS,8.76,3,3,0,0.0,United Kingdom
90011E,AMBER CRYSTAL DROP EARRINGS,8.76,3,3,0,0.0,United Kingdom
16206B,RED PURSE WITH PINK HEART,8.75,7,2,0,0.0,United Kingdom
90130D,RED STONE/CRYSTAL EARRINGS,8.7,3,3,0,0.0,United Kingdom
81950V,FLOWER PURPLE CLOCK W/SUCKER,8.6,20,7,1,0.05,United Kingdom
84732B,CUTE BIRD CEATURE SCREEN,8.58,22,2,0,0.0,United Kingdom
90167,BEADED LOVE HEART JEWELLERY SET,8.5,20,2,0,0.0,United Kingdom
44265,M/COLOUR POM-POM CURTAIN,8.5,5,3,5,1.0,United Kingdom
90102,WHITE FRANGIPANI HAIR CLIP,8.5,10,1,0,0.0,United Kingdom
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,8.47,1,1,0,0.0,United Kingdom
72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,8.47,1,1,0,0.0,United Kingdom
21410,COUNTRY COTTAGE  DOORSTOP GREEN,8.47,1,2,4,4.0,United Kingdom
85035c,ROSE 3 WICK MORRIS BOX CANDLE,8.47,1,1,0,0.0,United Kingdom
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,8.47,1,1,0,0.0,United Kingdom
84975,HEART SHAPED MIRROR,8.45,5,3,1,0.2,United Kingdom
20871,OPULENT VELVET SET/3 CANDLES,8.42,2,1,0,0.0,United Kingdom
21594,Dr. Jam's Arouzer Stress Ball,8.34,2,3,1,0.5,United Kingdom
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,8.3,5,2,0,0.0,United Kingdom
72802c,VANILLA SCENT CANDLE JEWELLED BOX,8.29,1,1,0,0.0,United Kingdom
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,8.29,1,1,0,0.0,United Kingdom
84924F,PSYCHEDELIC METAL SIGN CALENDAR,7.9,10,3,0,0.0,United Kingdom
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,7.85,7,3,5,0.7143,United Kingdom
35607A,PINK FLUFFY CHRISTMAS DECORATION,7.82,27,3,0,0.0,United Kingdom
90042A,FRESHWATER PEARL BRACELET GOLD,7.65,3,2,0,0.0,United Kingdom
85189,HANGING BUTTERFLY  EGG,7.65,9,4,6,0.6667,United Kingdom
79149B,SILICON STAR BULB  BLUE,7.56,18,8,0,0.0,United Kingdom
21827,EIGHT PIECE CREEPY CRAWLIE SET,7.5,6,4,42,7.0,United Kingdom
16202E,BLACK PHOTO ALBUM,7.5,15,4,1,0.0667,United Kingdom
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,7.5,6,2,9,1.5,United Kingdom
85160A,WHITE BIRD GARDEN DESIGN MUG,7.5,6,2,21,3.5,United Kingdom
90068,"RUBY GLASS NECKLACE 42""",7.5,1,1,0,0.0,United Kingdom
