review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier
R00081357,P003555,U020210,2021-09-29,2021,9,4,positive,1,0,68,0,0,0,26,32,0.812,69,2,0,0,0,0.058,56.2,Clothing,40.56,low,mid
R00081358,P000482,U010900,2023-03-28,2023,3,5,positive,1,0,52,1,3,3,6,7,0.857,29,13,0,0,1,0.045,55.6,Clothing,33.3,low,mid
R00081359,P003298,U030212,2024-09-04,2024,9,3,neutral,0,0,23,1,3,0,8,10,0.8,11,1,0,0,0,0.004,72.2,Books,11.95,budget,budget
R00081360,P001028,U024205,2022-08-14,2022,8,1,negative,1,0,76,0,0,0,1,2,0.5,4,34,1,0,0,0.005,52.0,Home & Kitchen,56.76,mid,budget
R00081361,P001792,U014119,2021-05-22,2021,5,3,neutral,0,0,27,1,9,0,6,6,1.0,2,36,1,0,0,0.045,66.6,Clothing,40.58,low,budget
R00081362,P000941,U039030,2023-11-16,2023,11,4,positive,1,0,28,1,10,0,5,5,1.0,14,43,1,0,0,0.029,89.0,Clothing,55.24,mid,mid
R00081363,P000445,U018073,2024-08-21,2024,8,1,negative,1,0,78,1,11,0,3,4,0.75,20,43,1,0,0,0.069,51.4,Clothing,27.18,low,budget
R00081364,P001569,U030141,2023-11-27,2023,11,4,positive,1,0,83,1,5,0,1,1,1.0,4,47,1,0,0,0.047,82.6,Home & Kitchen,54.73,mid,premium
R00081365,P001885,U004959,2023-03-13,2023,3,3,neutral,1,0,26,1,4,0,1,2,0.5,11,18,0,0,0,0.016,55.9,Clothing,103.14,high,budget
R00081366,P002007,U008527,2024-09-25,2024,9,4,positive,1,0,31,0,0,0,3,3,1.0,7,33,1,0,0,0.016,65.0,Books,19.84,budget,mid
R00081367,P001839,U030617,2024-04-06,2024,4,5,positive,0,0,42,1,10,0,16,21,0.762,11,1,0,0,2,0.027,51.5,Toys & Games,37.17,low,budget
R00081368,P001558,U035062,2020-10-25,2020,10,1,negative,1,0,159,1,7,0,9,10,0.9,9,49,1,0,0,0.037,70.3,Books,30.9,low,mid
R00081369,P000107,U008479,2023-09-10,2023,9,2,negative,0,0,42,1,3,0,5,6,0.833,31,18,0,0,0,0.038,65.6,Home & Kitchen,70.74,mid,budget
R00081370,P004969,U012077,2024-05-15,2024,5,5,positive,1,0,29,0,0,0,0,0,0.0,7,41,1,0,0,0.075,76.8,Electronics,165.27,high,budget
R00081371,P003858,U011624,2023-05-03,2023,5,1,negative,1,0,34,0,0,0,27,29,0.931,28,47,1,0,0,0.003,77.9,Home & Kitchen,88.38,mid,mid
R00081372,P004621,U030935,2023-06-22,2023,6,1,negative,1,0,63,0,0,0,2,2,1.0,16,20,0,0,0,0.066,44.7,Clothing,23.81,low,mid
R00081373,P002504,U032392,2021-12-15,2021,12,5,positive,1,0,63,1,8,0,17,20,0.85,23,44,1,0,1,0.044,65.7,Toys & Games,33.55,low,budget
R00081374,P003992,U036901,2021-10-27,2021,10,4,positive,1,0,26,1,11,0,16,17,0.941,7,15,0,0,0,0.032,76.7,Home & Kitchen,130.99,high,mid
R00081375,P004681,U004911,2024-06-21,2024,6,4,positive,0,0,26,1,4,4,13,14,0.929,33,20,0,0,0,0.074,62.1,Food & Grocery,4.56,budget,mid
R00081376,P002000,U035383,2021-11-02,2021,11,3,neutral,1,0,34,0,0,0,15,17,0.882,15,31,1,0,0,0.011,53.9,Books,18.01,budget,budget
R00081377,P004099,U018125,2020-12-31,2020,12,4,positive,1,0,66,1,10,5,6,7,0.857,12,47,1,0,0,0.056,64.3,Beauty,31.71,low,mid
R00081378,P003645,U011038,2024-09-03,2024,9,5,positive,0,0,22,1,7,0,12,15,0.8,20,27,1,0,2,0.063,58.0,Electronics,141.94,high,premium
R00081379,P001354,U024356,2023-11-28,2023,11,2,negative,1,0,22,1,8,0,4,5,0.8,6,15,0,0,0,0.039,100.0,Clothing,42.38,low,budget
R00081380,P002652,U018856,2021-02-19,2021,2,5,positive,1,0,79,1,10,0,0,0,0.0,27,15,0,0,2,0.023,95.9,Home & Kitchen,45.47,low,mid
R00081381,P002347,U014711,2023-05-02,2023,5,4,positive,0,0,40,1,5,0,34,40,0.85,6,35,1,0,0,0.056,68.6,Health,40.69,low,premium
R00081382,P000770,U001592,2020-02-08,2020,2,3,neutral,1,0,86,1,10,0,0,0,0.0,30,49,1,0,0,0.016,82.7,Sports & Outdoors,24.99,low,budget
R00081383,P002672,U034778,2023-02-16,2023,2,5,positive,1,1,147,1,5,0,13,15,0.867,6,38,1,0,2,0.348,61.6,Home & Kitchen,64.89,mid,budget
R00081384,P004969,U035659,2020-11-15,2020,11,4,positive,1,0,33,1,11,0,5,7,0.714,26,32,1,0,0,0.018,63.3,Electronics,165.27,high,budget
R00081385,P004378,U033150,2024-10-18,2024,10,4,positive,1,0,150,1,10,0,4,4,1.0,16,16,0,0,0,0.07,73.8,Clothing,43.32,low,budget
R00081386,P000993,U033806,2023-01-19,2023,1,1,negative,0,0,102,1,11,0,6,6,1.0,2,13,0,0,0,0.043,76.1,Toys & Games,138.99,high,budget
R00081387,P004629,U023384,2024-09-10,2024,9,5,positive,1,0,83,0,0,0,2,3,0.667,6,29,1,0,2,0.051,83.4,Clothing,40.4,low,premium
R00081388,P000561,U025473,2022-12-26,2022,12,1,negative,0,0,159,1,5,4,5,5,1.0,238,41,1,0,0,0.062,83.5,Electronics,247.29,high,mid
R00081389,P000260,U035930,2024-08-24,2024,8,2,negative,1,0,34,1,3,4,18,23,0.783,15,8,0,0,0,0.002,79.4,Sports & Outdoors,45.86,low,mid
R00081390,P001314,U011425,2022-09-27,2022,9,5,positive,1,0,62,1,10,0,2,2,1.0,20,19,0,0,0,0.04,68.7,Electronics,83.47,mid,premium
R00081391,P001101,U000571,2024-12-16,2024,12,5,positive,0,0,85,1,6,0,3,4,0.75,33,5,0,0,1,0.034,47.9,Electronics,79.77,mid,budget
R00081392,P003151,U021784,2020-03-06,2020,3,4,positive,1,0,103,1,5,2,0,0,0.0,21,16,0,0,0,0.046,87.2,Electronics,200.24,high,mid
R00081393,P002197,U007607,2023-08-07,2023,8,4,positive,1,0,73,1,7,0,0,0,0.0,9,40,1,0,0,0.014,71.0,Electronics,47.14,low,budget
R00081394,P003919,U010879,2024-08-16,2024,8,3,neutral,0,0,43,1,8,0,36,41,0.878,4,19,0,0,0,0.017,74.3,Sports & Outdoors,130.22,high,premium
R00081395,P002017,U029582,2022-12-10,2022,12,4,positive,1,0,75,1,8,0,33,36,0.917,39,35,1,0,0,0.022,39.5,Clothing,27.02,low,premium
R00081396,P004166,U018985,2023-07-30,2023,7,4,positive,1,0,64,0,0,0,24,27,0.889,81,25,1,0,0,0.08,71.9,Clothing,47.71,low,mid
R00081397,P000930,U000243,2023-04-16,2023,4,4,positive,1,0,40,1,8,0,3,3,1.0,9,40,1,0,0,0.031,75.9,Beauty,19.98,budget,mid
R00081398,P001840,U026860,2024-10-20,2024,10,4,positive,1,0,60,1,11,0,4,5,0.8,47,32,1,0,0,0.009,62.7,Beauty,8.89,budget,budget
R00081399,P002365,U009905,2024-06-07,2024,6,2,negative,0,0,39,1,10,0,1,2,0.5,49,6,0,0,0,0.057,64.2,Sports & Outdoors,15.95,budget,budget
R00081400,P001272,U017194,2023-10-16,2023,10,4,positive,0,0,70,1,9,0,3,3,1.0,4,37,1,0,0,0.038,89.8,Home & Kitchen,37.43,low,mid
R00081401,P003782,U031202,2024-08-28,2024,8,3,neutral,1,0,34,0,0,0,5,5,1.0,10,16,0,0,0,0.04,98.1,Toys & Games,25.66,low,mid
R00081402,P003734,U021814,2021-02-12,2021,2,3,neutral,1,0,32,1,4,1,9,11,0.818,30,30,1,0,0,0.002,56.1,Books,13.33,budget,budget
R00081403,P002800,U036499,2023-06-20,2023,6,2,negative,1,0,74,1,8,0,4,6,0.667,7,5,0,0,0,0.071,46.8,Toys & Games,25.13,low,mid
R00081404,P002446,U025959,2024-07-02,2024,7,3,neutral,1,0,36,1,3,0,0,0,0.0,5,44,1,0,0,0.044,85.8,Books,39.72,low,premium
R00081405,P002444,U025050,2023-03-07,2023,3,5,positive,0,0,60,1,11,0,6,9,0.667,7,7,0,0,0,0.023,78.0,Books,43.32,low,budget
R00081406,P002814,U011769,2024-11-22,2024,11,1,negative,1,0,30,1,3,0,9,10,0.9,11,47,1,0,0,0.006,54.4,Electronics,93.45,mid,budget
R00081407,P001292,U036337,2024-01-15,2024,1,4,positive,1,0,54,1,5,0,2,2,1.0,12,19,0,0,0,0.066,38.8,Sports & Outdoors,144.04,high,premium
R00081408,P001881,U010759,2021-10-21,2021,10,4,positive,1,0,75,1,7,3,7,10,0.7,36,37,1,0,0,0.055,54.6,Books,45.53,low,budget
R00081409,P000537,U038563,2023-07-24,2023,7,3,neutral,1,0,31,1,3,0,0,0,0.0,7,39,1,0,0,0.012,67.9,Books,6.72,budget,budget
R00081410,P003719,U031551,2023-05-15,2023,5,4,positive,1,0,18,0,0,0,3,3,1.0,10,28,1,0,0,0.042,71.9,Food & Grocery,30.42,low,premium
R00081411,P004232,U004980,2020-02-17,2020,2,5,positive,0,0,61,1,7,0,2,2,1.0,8,29,1,0,2,0.006,77.2,Electronics,256.51,premium,premium
R00081412,P001255,U009346,2022-05-26,2022,5,5,positive,1,0,19,1,7,0,2,3,0.667,15,29,1,0,0,0.065,55.9,Electronics,76.57,mid,budget
R00081413,P004485,U016205,2021-11-21,2021,11,2,negative,0,0,45,1,4,0,7,7,1.0,13,23,0,0,0,0.059,63.9,Health,25.53,low,premium
R00081414,P003198,U013568,2024-08-04,2024,8,4,positive,1,0,91,1,8,0,2,2,1.0,6,16,0,0,0,0.066,57.5,Electronics,178.55,high,budget
R00081415,P001432,U022672,2023-10-26,2023,10,5,positive,1,0,181,1,8,0,2,2,1.0,6,49,1,0,0,0.045,91.5,Sports & Outdoors,91.32,mid,mid
R00081416,P004381,U032274,2021-05-31,2021,5,3,neutral,1,0,61,1,5,0,7,7,1.0,8,17,0,0,0,0.0,76.2,Books,11.68,budget,mid
R00081417,P002498,U019678,2024-06-19,2024,6,3,neutral,1,0,68,1,4,0,27,30,0.9,2,8,0,0,0,0.039,44.6,Clothing,23.76,low,budget
R00081418,P002132,U036392,2022-04-27,2022,4,3,neutral,1,0,83,1,5,5,0,0,0.0,9,10,0,0,0,0.051,69.1,Beauty,11.7,budget,mid
R00081419,P002701,U006648,2023-08-26,2023,8,5,positive,1,0,63,1,8,0,5,6,0.833,7,40,1,0,2,0.07,59.7,Beauty,27.67,low,mid
R00081420,P004424,U016960,2021-09-03,2021,9,5,positive,1,0,80,1,11,0,4,4,1.0,26,31,1,0,2,0.031,52.3,Clothing,56.7,mid,premium
R00081421,P001567,U039038,2024-08-18,2024,8,5,positive,0,0,54,1,3,0,3,3,1.0,4,46,1,0,0,0.045,65.0,Electronics,519.73,premium,mid
R00081422,P002871,U005398,2022-04-25,2022,4,4,positive,1,0,69,1,7,0,3,3,1.0,14,10,0,0,0,0.002,68.8,Sports & Outdoors,32.22,low,premium
R00081423,P002543,U016527,2022-10-28,2022,10,2,negative,1,0,58,1,7,0,2,2,1.0,27,8,0,0,0,0.02,60.6,Clothing,41.15,low,budget
R00081424,P004497,U011273,2024-01-24,2024,1,1,negative,1,0,125,1,10,0,1,1,1.0,10,1,0,0,0,0.018,74.1,Home & Kitchen,69.81,mid,budget
R00081425,P000985,U007734,2022-12-14,2022,12,3,neutral,0,0,185,1,8,1,8,9,0.889,11,3,0,0,0,0.053,60.2,Electronics,247.14,high,budget
R00081426,P003431,U004494,2020-10-09,2020,10,1,negative,0,0,84,1,7,0,63,76,0.829,4,43,1,0,0,0.058,59.1,Books,18.09,budget,mid
R00081427,P003303,U009549,2022-08-17,2022,8,4,positive,1,0,39,1,11,1,0,0,0.0,6,27,1,0,0,0.071,74.3,Clothing,17.09,budget,budget
R00081428,P000449,U035055,2023-10-31,2023,10,4,positive,1,1,68,1,7,2,3,3,1.0,57,34,1,0,5,0.257,56.3,Electronics,113.5,high,mid
R00081429,P003058,U018129,2024-01-25,2024,1,3,neutral,0,0,33,1,8,0,2,2,1.0,6,13,0,0,0,0.066,60.8,Electronics,133.73,high,premium
R00081430,P003649,U033912,2024-05-01,2024,5,3,neutral,1,0,27,1,7,0,0,0,0.0,6,27,1,0,0,0.064,82.7,Clothing,198.72,high,budget
R00081431,P003382,U038325,2022-05-08,2022,5,3,neutral,0,0,29,1,3,0,2,2,1.0,5,4,0,0,0,0.029,80.4,Health,14.96,budget,mid
R00081432,P001929,U007979,2024-12-16,2024,12,4,positive,1,0,54,0,0,0,2,4,0.5,36,41,1,0,0,0.021,74.9,Electronics,117.33,high,premium
R00081433,P003044,U004440,2021-03-28,2021,3,4,positive,1,0,153,0,0,0,2,2,1.0,19,39,1,0,0,0.076,59.5,Home & Kitchen,33.43,low,mid
R00081434,P000215,U029195,2023-07-07,2023,7,3,neutral,1,0,31,1,8,0,14,16,0.875,2,47,1,0,0,0.036,46.6,Beauty,27.98,low,premium
R00081435,P001271,U011939,2022-12-14,2022,12,3,neutral,1,0,38,1,8,0,3,3,1.0,1,10,0,0,0,0.032,73.6,Automotive,162.35,high,mid
R00081436,P002052,U026480,2022-07-05,2022,7,4,positive,0,0,30,1,9,0,7,7,1.0,11,47,1,0,0,0.021,94.6,Electronics,79.8,mid,mid
R00081437,P002081,U027387,2024-09-17,2024,9,3,neutral,1,0,50,1,5,0,14,16,0.875,5,8,0,0,0,0.05,66.6,Home & Kitchen,49.04,low,mid
R00081438,P001498,U007533,2024-03-06,2024,3,5,positive,1,0,90,1,5,0,31,32,0.969,4,38,1,0,0,0.045,47.6,Sports & Outdoors,22.42,low,budget
R00081439,P004568,U023423,2023-08-04,2023,8,3,neutral,1,0,52,1,5,0,15,18,0.833,34,33,1,0,0,0.008,71.2,Electronics,110.32,high,mid
R00081440,P004085,U003337,2023-03-22,2023,3,2,negative,0,0,20,1,3,2,1,1,1.0,11,18,0,0,0,0.076,78.4,Books,7.09,budget,premium
R00081441,P003905,U002783,2024-03-10,2024,3,5,positive,1,0,64,1,6,4,2,2,1.0,6,22,0,0,2,0.026,45.7,Home & Kitchen,10.82,budget,premium
R00081442,P003713,U018353,2024-11-19,2024,11,4,positive,0,0,65,1,10,0,6,7,0.857,15,34,1,0,0,0.016,90.7,Automotive,45.75,low,mid
R00081443,P002116,U017561,2024-01-08,2024,1,5,positive,1,0,33,1,8,0,35,40,0.875,5,6,0,0,0,0.053,52.5,Food & Grocery,33.41,low,mid
R00081444,P002127,U016804,2021-12-07,2021,12,2,negative,1,0,72,1,6,0,2,2,1.0,13,16,0,0,0,0.009,52.2,Clothing,68.78,mid,mid
R00081445,P002489,U024202,2023-12-03,2023,12,2,negative,1,0,34,1,7,5,2,2,1.0,29,47,1,0,0,0.053,68.4,Electronics,244.22,high,mid
R00081446,P002972,U021794,2024-08-27,2024,8,2,negative,0,0,175,1,7,5,7,10,0.7,11,7,0,0,0,0.0,64.2,Sports & Outdoors,94.82,mid,mid
R00081447,P003016,U001221,2023-11-23,2023,11,5,positive,1,0,26,1,6,0,9,9,1.0,7,16,0,0,2,0.071,80.5,Beauty,75.37,mid,mid
R00081448,P002937,U001987,2023-10-29,2023,10,4,positive,1,0,24,1,11,0,3,5,0.6,4,46,1,0,0,0.049,100.0,Clothing,8.64,budget,budget
R00081449,P003564,U027145,2024-09-22,2024,9,5,positive,1,0,55,1,3,0,1,1,1.0,104,46,1,0,2,0.074,48.9,Clothing,108.27,high,budget
R00081450,P003029,U013045,2022-10-20,2022,10,4,positive,1,0,33,1,6,0,1,1,1.0,4,30,1,0,0,0.043,67.9,Sports & Outdoors,27.88,low,budget
R00081451,P004234,U008006,2024-09-08,2024,9,4,positive,1,0,35,1,7,0,2,2,1.0,58,20,0,0,0,0.001,70.9,Toys & Games,42.61,low,mid
R00081452,P001212,U013476,2024-08-23,2024,8,2,negative,1,0,29,1,11,0,24,27,0.889,5,1,0,0,0,0.069,69.2,Toys & Games,36.49,low,budget
R00081453,P004674,U019558,2020-07-12,2020,7,5,positive,1,1,83,1,8,0,10,12,0.833,5,22,0,0,6,0.226,82.0,Clothing,227.66,high,budget
R00081454,P002440,U010769,2024-10-15,2024,10,5,positive,0,0,66,1,3,2,1,2,0.5,2,2,0,0,2,0.017,80.3,Beauty,15.96,budget,budget
R00081455,P004485,U012350,2024-09-10,2024,9,1,negative,1,0,182,0,0,0,2,2,1.0,11,2,0,0,0,0.039,64.3,Health,25.53,low,premium
R00081456,P001684,U025582,2022-10-04,2022,10,5,positive,1,0,92,1,9,0,16,23,0.696,40,29,1,0,2,0.02,56.2,Clothing,59.36,mid,budget
R00081457,P000340,U017918,2022-10-15,2022,10,4,positive,1,0,32,1,11,0,4,4,1.0,15,12,0,0,0,0.066,88.1,Food & Grocery,37.4,low,budget
R00081458,P001744,U004072,2024-04-20,2024,4,5,positive,1,0,45,0,0,0,2,2,1.0,7,22,0,0,0,0.03,86.5,Food & Grocery,51.54,mid,mid
R00081459,P004736,U012323,2022-09-21,2022,9,3,neutral,1,0,32,1,7,0,2,2,1.0,24,2,0,0,0,0.05,56.4,Beauty,60.4,mid,mid
R00081460,P002365,U021151,2022-09-10,2022,9,2,negative,1,0,89,1,5,0,8,10,0.8,7,45,1,0,0,0.008,64.5,Sports & Outdoors,15.95,budget,budget
R00081461,P003710,U039817,2024-03-30,2024,3,3,neutral,1,0,33,0,0,0,4,4,1.0,4,11,0,0,0,0.027,82.5,Beauty,42.74,low,mid
R00081462,P003169,U029974,2022-05-18,2022,5,2,negative,1,0,35,1,7,0,0,0,0.0,18,42,1,0,0,0.049,42.3,Electronics,102.95,high,premium
R00081463,P000717,U033920,2024-01-02,2024,1,2,negative,0,0,24,1,3,2,6,6,1.0,55,35,1,0,0,0.009,76.7,Books,21.81,low,premium
R00081464,P004605,U001486,2022-09-03,2022,9,4,positive,0,0,101,1,4,0,6,6,1.0,6,31,1,0,0,0.001,67.7,Beauty,30.27,low,premium
R00081465,P002286,U027242,2020-02-15,2020,2,1,negative,0,0,132,1,3,0,3,3,1.0,5,11,0,0,0,0.04,77.5,Electronics,187.38,high,mid
R00081466,P004773,U012588,2023-01-26,2023,1,4,positive,1,0,55,1,7,0,2,2,1.0,4,44,1,0,0,0.072,63.3,Electronics,488.77,premium,budget
R00081467,P001211,U019108,2023-05-13,2023,5,4,positive,1,0,41,1,7,0,6,6,1.0,4,18,0,0,0,0.078,48.2,Beauty,18.56,budget,budget
R00081468,P000192,U000467,2021-05-20,2021,5,4,positive,0,0,80,1,6,0,0,0,0.0,4,18,0,0,0,0.08,45.3,Clothing,33.78,low,budget
R00081469,P003102,U035793,2023-08-04,2023,8,1,negative,0,0,44,0,0,0,6,6,1.0,26,5,0,0,0,0.003,54.2,Clothing,23.7,low,premium
R00081470,P003946,U023787,2022-12-21,2022,12,1,negative,1,0,152,1,7,5,3,4,0.75,5,44,1,0,0,0.062,87.9,Health,60.01,mid,premium
R00081471,P001615,U001475,2024-05-17,2024,5,4,positive,1,0,34,0,0,1,3,3,1.0,3,1,0,0,0,0.033,69.6,Toys & Games,31.18,low,mid
R00081472,P003106,U031711,2023-12-11,2023,12,5,positive,1,1,60,1,6,0,0,0,0.0,14,25,1,0,4,0.254,57.5,Beauty,34.71,low,mid
R00081473,P000973,U027935,2023-12-27,2023,12,4,positive,0,0,30,1,6,1,4,4,1.0,27,45,1,0,0,0.033,76.4,Electronics,352.19,premium,mid
R00081474,P002944,U019131,2023-11-28,2023,11,3,neutral,1,0,22,1,8,0,1,2,0.5,10,30,1,0,0,0.015,72.0,Electronics,202.88,high,premium
R00081475,P000934,U005656,2021-12-08,2021,12,4,positive,1,0,29,1,11,0,1,1,1.0,3,3,0,0,0,0.043,60.5,Toys & Games,45.11,low,mid
R00081476,P000116,U027153,2024-02-10,2024,2,5,positive,0,0,112,1,5,0,2,2,1.0,4,5,0,0,0,0.073,71.6,Health,49.15,low,budget
R00081477,P001256,U036845,2024-10-12,2024,10,4,positive,1,0,28,1,11,0,15,17,0.882,32,36,1,0,0,0.032,72.0,Health,59.1,mid,premium
R00081478,P002504,U013936,2024-03-14,2024,3,3,neutral,1,0,13,1,6,4,84,100,0.84,26,24,0,0,0,0.027,63.6,Toys & Games,33.55,low,budget
R00081479,P003934,U005590,2023-08-31,2023,8,2,negative,1,0,27,1,5,0,2,2,1.0,32,13,0,0,0,0.06,84.1,Electronics,238.32,high,mid
R00081480,P002017,U037558,2024-04-06,2024,4,3,neutral,1,0,76,1,11,0,4,4,1.0,66,11,0,0,0,0.041,75.8,Clothing,27.02,low,premium
R00081481,P001688,U015118,2023-09-13,2023,9,3,neutral,1,0,57,1,3,1,1,2,0.5,8,45,1,0,0,0.003,53.5,Books,36.32,low,mid
R00081482,P003064,U032512,2021-02-15,2021,2,3,neutral,1,0,27,1,3,0,3,4,0.75,20,10,0,0,0,0.073,58.3,Health,59.44,mid,mid
R00081483,P004569,U034601,2023-12-23,2023,12,5,positive,1,0,21,0,0,0,0,0,0.0,6,34,1,0,0,0.078,60.2,Books,12.83,budget,mid
R00081484,P004911,U001713,2023-12-24,2023,12,5,positive,1,0,50,1,7,0,2,2,1.0,16,27,1,0,1,0.051,79.7,Electronics,261.38,premium,budget
R00081485,P001414,U015976,2022-09-10,2022,9,5,positive,0,1,98,1,10,5,25,29,0.862,10,34,1,0,4,0.126,68.3,Food & Grocery,23.41,low,budget
R00081486,P003222,U000408,2023-05-12,2023,5,5,positive,1,0,28,1,3,1,2,2,1.0,163,17,0,0,0,0.073,67.7,Toys & Games,67.63,mid,budget
R00081487,P004987,U020641,2024-10-28,2024,10,5,positive,1,0,42,1,9,0,0,0,0.0,10,41,1,0,0,0.064,56.9,Sports & Outdoors,69.74,mid,budget
R00081488,P003313,U013273,2024-09-07,2024,9,5,positive,1,0,120,0,0,0,0,0,0.0,32,34,1,0,2,0.038,53.0,Books,50.12,mid,premium
R00081489,P000327,U027398,2020-07-23,2020,7,4,positive,1,0,38,1,8,0,9,10,0.9,4,31,1,0,0,0.0,80.5,Toys & Games,27.79,low,mid
R00081490,P003293,U027584,2024-04-18,2024,4,3,neutral,1,0,109,1,10,5,0,0,0.0,19,37,1,0,0,0.061,88.4,Books,11.69,budget,budget
R00081491,P000614,U031311,2022-04-30,2022,4,3,neutral,1,1,50,1,4,0,4,5,0.8,47,38,1,0,3,0.157,60.1,Automotive,66.22,mid,mid
R00081492,P004184,U018081,2023-03-26,2023,3,3,neutral,1,0,48,0,0,0,3,4,0.75,32,45,1,0,0,0.029,36.5,Books,23.28,low,mid
R00081493,P002813,U037790,2024-11-07,2024,11,4,positive,1,0,24,1,8,4,0,0,0.0,26,38,1,0,0,0.028,59.3,Beauty,21.12,low,premium
R00081494,P004306,U037469,2024-11-23,2024,11,2,negative,0,0,37,1,4,0,2,3,0.667,17,18,0,0,0,0.065,76.1,Electronics,116.32,high,mid
R00081495,P003618,U037682,2023-09-13,2023,9,3,neutral,1,0,87,1,10,0,3,4,0.75,3,17,0,0,0,0.03,84.2,Electronics,334.0,premium,premium
R00081496,P001303,U011142,2020-11-12,2020,11,5,positive,1,0,76,1,3,0,1,2,0.5,9,20,0,0,0,0.024,66.8,Beauty,46.51,low,mid
R00081497,P003908,U007108,2023-04-10,2023,4,3,neutral,1,0,36,0,0,0,6,6,1.0,4,22,0,0,0,0.057,50.5,Health,101.67,high,budget
R00081498,P003041,U012562,2022-12-02,2022,12,3,neutral,1,0,52,0,0,0,4,4,1.0,5,34,1,0,0,0.028,58.4,Home & Kitchen,214.67,high,mid
R00081499,P003112,U034257,2021-04-09,2021,4,5,positive,1,0,95,1,6,3,1,1,1.0,24,31,1,0,0,0.037,62.2,Clothing,48.94,low,mid
R00081500,P004303,U012556,2021-06-24,2021,6,3,neutral,1,0,30,1,8,5,20,27,0.741,6,30,1,0,0,0.057,61.5,Automotive,57.13,mid,premium
R00081501,P002129,U017531,2024-09-10,2024,9,2,negative,1,0,36,1,3,0,2,4,0.5,29,48,1,0,0,0.031,69.1,Electronics,71.7,mid,mid
R00081502,P004560,U011405,2024-08-31,2024,8,5,positive,1,1,46,1,4,0,1,1,1.0,46,36,1,0,5,0.194,65.6,Beauty,50.8,mid,budget
R00081503,P002353,U009907,2024-09-03,2024,9,5,positive,1,0,100,1,8,0,6,7,0.857,20,37,1,0,0,0.021,82.5,Clothing,85.13,mid,mid
R00081504,P000394,U026847,2022-09-14,2022,9,4,positive,1,0,37,1,5,0,4,5,0.8,10,39,1,0,0,0.075,51.3,Beauty,19.31,budget,premium
R00081505,P003196,U022553,2023-04-27,2023,4,2,negative,1,0,94,1,10,5,11,13,0.846,27,36,1,0,0,0.064,62.4,Home & Kitchen,198.57,high,premium
R00081506,P000851,U033994,2022-02-11,2022,2,3,neutral,0,0,120,1,9,0,6,6,1.0,109,6,0,0,0,0.011,90.9,Electronics,83.02,mid,premium
R00081507,P002935,U022138,2020-06-10,2020,6,5,positive,1,0,43,1,5,5,1,1,1.0,5,36,1,0,2,0.053,54.0,Sports & Outdoors,99.82,mid,mid
R00081508,P001345,U000448,2024-10-24,2024,10,4,positive,1,0,25,1,8,0,3,3,1.0,10,11,0,0,0,0.015,53.1,Automotive,118.24,high,budget
R00081509,P002808,U018388,2024-09-10,2024,9,4,positive,0,0,50,1,3,0,35,42,0.833,16,7,0,0,0,0.041,100.0,Beauty,32.42,low,mid
R00081510,P004768,U008454,2024-07-07,2024,7,4,positive,1,0,24,1,11,0,1,1,1.0,43,9,0,0,0,0.026,75.5,Books,8.31,budget,mid
R00081511,P004804,U026584,2021-03-07,2021,3,5,positive,1,0,111,1,4,0,11,14,0.786,24,15,0,0,2,0.041,75.7,Home & Kitchen,55.79,mid,mid
R00081512,P001418,U013330,2024-08-20,2024,8,5,positive,1,0,59,1,6,0,9,9,1.0,70,40,1,0,1,0.023,51.1,Books,8.5,budget,mid
R00081513,P001103,U000945,2023-12-05,2023,12,5,positive,0,0,77,1,3,4,26,34,0.765,39,48,1,0,2,0.016,45.6,Toys & Games,78.63,mid,mid
R00081514,P002424,U025219,2021-04-24,2021,4,4,positive,1,0,22,1,8,5,13,16,0.812,16,12,0,0,0,0.069,46.0,Electronics,132.59,high,budget
R00081515,P001494,U010974,2024-06-09,2024,6,4,positive,1,0,28,1,6,0,27,30,0.9,8,38,1,0,0,0.056,28.6,Toys & Games,24.42,low,mid
R00081516,P003320,U027707,2021-01-10,2021,1,1,negative,1,0,87,0,0,0,6,6,1.0,6,3,0,0,0,0.015,79.3,Clothing,24.21,low,premium
R00081517,P001456,U022308,2022-12-08,2022,12,1,negative,1,0,50,0,0,0,11,17,0.647,29,27,1,0,0,0.071,23.1,Electronics,70.0,mid,premium
R00081518,P002000,U029918,2024-03-12,2024,3,3,neutral,1,0,33,1,3,0,4,4,1.0,37,31,1,0,0,0.032,71.8,Books,18.01,budget,budget
R00081519,P001157,U025526,2021-01-16,2021,1,1,negative,1,0,142,1,11,5,1,1,1.0,156,29,1,0,0,0.011,41.0,Electronics,126.33,high,mid
R00081520,P003211,U012548,2023-05-25,2023,5,3,neutral,1,0,80,1,7,4,0,0,0.0,8,29,1,0,0,0.036,81.7,Home & Kitchen,43.2,low,budget
R00081521,P001776,U012554,2023-01-23,2023,1,5,positive,1,1,39,0,0,0,9,9,1.0,2,23,0,0,7,0.309,78.5,Books,23.2,low,budget
R00081522,P000408,U013365,2021-06-21,2021,6,3,neutral,0,0,49,1,5,0,1,1,1.0,112,20,0,0,0,0.08,71.7,Toys & Games,18.15,budget,budget
