review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier,seller_id,seller_fake_rate,sentiment_score,quality_aspect,shipping_aspect,value_aspect,service_aspect,emotion
R00096232,P001590,U026396,2024-07-02,2024,7,5,positive,0,1,57,1,10,0,0,0,0.0,14,7,0,0,3,0.247,44.0,Electronics,876.98,premium,budget,S0111,0.0496,0.824,positive,positive,positive,positive,satisfaction
R00096233,P000459,U028261,2021-09-03,2021,9,1,negative,1,0,134,1,3,0,14,15,0.933,1,34,1,0,0,0.037,87.1,Toys & Games,54.66,mid,mid,S0438,0.0708,-1.0,negative,neutral,neutral,negative,anger
R00096234,P001394,U010435,2023-06-16,2023,6,3,neutral,1,0,38,1,5,1,7,7,1.0,2,32,1,0,0,0.064,64.6,Electronics,255.3,premium,mid,S0129,0.0473,0.032,neutral,positive,neutral,neutral,mild_disappointment
R00096235,P000092,U019010,2023-05-19,2023,5,4,positive,0,0,40,1,7,0,2,3,0.667,33,19,0,0,0,0.031,76.9,Beauty,25.16,low,mid,S0202,0.0702,0.504,neutral,neutral,neutral,positive,mild_joy
R00096236,P001209,U034534,2024-04-30,2024,4,4,positive,1,0,18,1,11,0,3,3,1.0,11,39,1,0,0,0.062,53.6,Clothing,68.96,mid,budget,S0442,0.0599,0.528,neutral,neutral,neutral,positive,satisfaction
R00096237,P002307,U037601,2024-09-18,2024,9,5,positive,1,0,32,1,10,0,3,3,1.0,2,1,0,0,0,0.021,69.8,Books,25.85,low,budget,S0214,0.0613,1.0,positive,positive,positive,positive,delight
R00096238,P000916,U021923,2021-02-18,2021,2,4,positive,0,0,22,1,4,0,13,14,0.929,59,42,1,0,0,0.002,86.3,Food & Grocery,12.12,budget,mid,S0240,0.0848,0.647,neutral,positive,neutral,neutral,mild_joy
R00096239,P000694,U006613,2023-07-07,2023,7,1,negative,1,0,82,1,6,2,8,9,0.889,86,35,1,0,0,0.048,69.4,Clothing,17.61,budget,mid,S0161,0.0187,-0.95,negative,negative,negative,neutral,frustration
R00096240,P000402,U007060,2023-03-12,2023,3,3,neutral,1,0,22,1,4,0,1,1,1.0,17,45,1,0,0,0.048,62.8,Food & Grocery,8.81,budget,mid,S0484,0.0615,-0.045,neutral,neutral,positive,positive,neutral
R00096241,P004700,U029013,2024-01-13,2024,1,3,neutral,1,0,98,0,0,0,12,15,0.8,5,7,0,0,0,0.042,55.2,Toys & Games,25.66,low,mid,S0382,0.0729,0.088,neutral,negative,neutral,neutral,mild_disappointment
R00096242,P002499,U037371,2024-01-01,2024,1,3,neutral,0,0,37,1,4,0,24,25,0.96,1,10,0,0,0,0.008,64.7,Toys & Games,10.41,budget,mid,S0245,0.0833,0.104,neutral,neutral,negative,positive,neutral
R00096243,P003491,U025982,2024-03-23,2024,3,3,neutral,1,0,90,1,11,0,1,1,1.0,1,15,0,0,0,0.034,77.2,Sports & Outdoors,36.17,low,budget,S0247,0.0525,0.006,neutral,neutral,negative,positive,neutral
R00096244,P004974,U024595,2024-05-04,2024,5,3,neutral,1,0,64,1,9,0,3,3,1.0,2,21,0,0,0,0.074,64.8,Health,27.09,low,mid,S0413,0.0608,-0.074,neutral,neutral,negative,neutral,neutral
R00096245,P002655,U024313,2024-03-11,2024,3,5,positive,1,0,88,1,6,0,0,0,0.0,44,13,0,0,1,0.078,86.7,Home & Kitchen,139.6,high,budget,S0472,0.0497,1.0,neutral,positive,neutral,positive,joy
R00096246,P003090,U019949,2022-06-12,2022,6,3,neutral,1,0,44,1,3,0,21,25,0.84,4,21,0,0,0,0.074,63.8,Food & Grocery,13.45,budget,premium,S0156,0.0402,-0.094,neutral,neutral,neutral,positive,neutral
R00096247,P000105,U013584,2021-10-10,2021,10,3,neutral,1,0,55,1,11,0,27,32,0.844,4,46,1,0,0,0.019,84.9,Toys & Games,100.09,high,mid,S0185,0.0567,0.017,neutral,neutral,neutral,positive,neutral
R00096248,P004136,U001466,2022-08-09,2022,8,4,positive,0,0,57,1,7,0,2,2,1.0,16,15,0,0,0,0.055,48.2,Electronics,450.22,premium,mid,S0258,0.0457,0.467,positive,positive,neutral,positive,mild_joy
R00096249,P000471,U014473,2024-07-08,2024,7,4,positive,1,0,34,0,0,5,9,10,0.9,25,32,1,0,0,0.033,61.3,Home & Kitchen,54.02,mid,budget,S0101,0.0603,0.662,neutral,neutral,positive,positive,neutral
R00096250,P000044,U025353,2024-09-08,2024,9,3,neutral,1,0,18,0,0,0,4,5,0.8,24,26,1,0,0,0.005,64.9,Clothing,50.35,mid,mid,S0372,0.0254,-0.027,neutral,neutral,neutral,neutral,mild_disappointment
R00096251,P002383,U038026,2020-02-11,2020,2,2,negative,1,0,128,1,11,0,4,4,1.0,7,49,1,0,0,0.031,42.5,Electronics,376.24,premium,mid,S0472,0.0497,-0.443,negative,negative,neutral,neutral,disappointment
R00096252,P004059,U038046,2023-03-26,2023,3,4,positive,0,1,17,1,10,0,1,1,1.0,21,5,0,0,5,0.221,66.8,Home & Kitchen,123.73,high,premium,S0222,0.0404,0.439,positive,neutral,neutral,neutral,neutral
R00096253,P004462,U007912,2021-04-30,2021,4,2,negative,0,0,25,1,3,0,9,9,1.0,10,15,0,0,0,0.033,71.8,Home & Kitchen,28.13,low,premium,S0296,0.05,-0.459,neutral,neutral,negative,neutral,disappointment
R00096254,P002840,U016712,2020-10-16,2020,10,5,positive,1,1,87,1,8,0,8,8,1.0,3,6,0,0,4,0.214,73.5,Electronics,173.6,high,mid,S0400,0.049,1.0,positive,positive,positive,positive,satisfaction
R00096255,P002995,U024393,2023-05-30,2023,5,3,neutral,1,0,27,1,7,0,3,3,1.0,10,37,1,0,0,0.022,92.1,Books,12.84,budget,premium,S0359,0.0542,-0.055,positive,neutral,negative,negative,mild_disappointment
R00096256,P001732,U002992,2024-09-28,2024,9,1,negative,1,0,248,1,6,0,1,2,0.5,24,7,0,0,0,0.044,43.7,Electronics,41.28,low,budget,S0454,0.0568,-0.736,negative,negative,negative,negative,frustration
R00096257,P003403,U008800,2022-12-06,2022,12,2,negative,1,0,26,1,7,0,2,2,1.0,23,20,0,0,0,0.044,31.2,Books,15.83,budget,mid,S0388,0.0797,-0.48,neutral,neutral,negative,neutral,disappointment
R00096258,P003552,U017034,2021-12-13,2021,12,5,positive,1,0,41,1,7,0,12,12,1.0,29,34,1,0,0,0.071,70.6,Books,18.88,budget,mid,S0087,0.0789,0.98,positive,positive,positive,positive,joy
R00096259,P001732,U005922,2023-06-22,2023,6,1,negative,1,0,40,1,3,0,10,11,0.909,8,22,0,0,0,0.07,53.2,Electronics,41.28,low,budget,S0454,0.0568,-1.0,negative,negative,negative,negative,anger
R00096260,P002281,U029080,2023-05-10,2023,5,3,neutral,1,0,45,1,10,0,0,0,0.0,4,33,1,0,0,0.073,64.6,Home & Kitchen,25.96,low,budget,S0044,0.0269,-0.044,neutral,neutral,neutral,neutral,neutral
R00096261,P003815,U032833,2021-12-24,2021,12,3,neutral,1,0,99,1,10,0,5,5,1.0,59,17,0,0,0,0.016,76.0,Home & Kitchen,42.03,low,mid,S0477,0.0392,-0.187,neutral,negative,neutral,neutral,mild_disappointment
R00096262,P003858,U005877,2023-07-31,2023,7,3,neutral,1,0,33,1,6,0,5,6,0.833,17,6,0,0,0,0.032,67.1,Home & Kitchen,88.38,mid,mid,S0284,0.0452,0.101,neutral,neutral,negative,neutral,mild_disappointment
R00096263,P001610,U015302,2022-07-26,2022,7,5,positive,1,0,85,1,8,3,3,5,0.6,13,43,1,0,1,0.003,65.7,Home & Kitchen,34.69,low,mid,S0343,0.0602,0.902,positive,positive,positive,positive,joy
R00096264,P001591,U037449,2022-01-16,2022,1,4,positive,1,0,99,1,4,0,0,0,0.0,16,2,0,0,0,0.047,80.8,Clothing,107.88,high,mid,S0226,0.0379,0.374,positive,positive,neutral,neutral,satisfaction
R00096265,P000022,U024502,2022-07-26,2022,7,5,positive,1,0,14,1,3,0,0,0,0.0,15,45,1,0,2,0.047,31.8,Home & Kitchen,15.77,budget,mid,S0045,0.0561,0.894,positive,positive,positive,neutral,joy
R00096266,P001961,U038082,2023-02-05,2023,2,5,positive,1,0,18,1,10,0,4,4,1.0,32,36,1,0,1,0.017,63.1,Sports & Outdoors,61.09,mid,mid,S0170,0.0636,1.0,positive,positive,positive,positive,satisfaction
R00096267,P003760,U009611,2022-08-20,2022,8,2,negative,1,0,32,1,9,5,0,0,0.0,12,9,0,0,0,0.076,78.4,Electronics,215.03,high,mid,S0266,0.0748,-0.524,neutral,neutral,negative,negative,frustration
R00096268,P001461,U014239,2022-09-16,2022,9,5,positive,1,0,38,1,6,0,2,2,1.0,4,19,0,0,0,0.043,66.8,Toys & Games,32.59,low,mid,S0094,0.0824,0.954,positive,neutral,positive,positive,satisfaction
R00096269,P004725,U029449,2022-06-29,2022,6,3,neutral,1,0,39,1,9,0,38,43,0.884,2,7,0,0,0,0.007,76.9,Electronics,197.41,high,budget,S0004,0.0408,0.117,neutral,neutral,negative,positive,neutral
R00096270,P002230,U002633,2023-02-12,2023,2,3,neutral,1,0,39,1,4,0,6,8,0.75,41,11,0,0,0,0.029,73.5,Sports & Outdoors,92.19,mid,mid,S0194,0.0629,-0.073,neutral,negative,neutral,neutral,neutral
R00096271,P001555,U035726,2024-07-15,2024,7,5,positive,0,0,43,1,6,5,1,1,1.0,14,44,1,0,2,0.076,80.6,Clothing,113.27,high,budget,S0289,0.0497,1.0,neutral,positive,positive,positive,joy
R00096272,P003199,U014802,2024-09-22,2024,9,4,positive,0,0,80,1,5,0,1,2,0.5,18,24,0,0,0,0.028,67.9,Electronics,432.02,premium,budget,S0411,0.0506,0.573,positive,positive,neutral,positive,satisfaction
R00096273,P002677,U011152,2024-08-22,2024,8,5,positive,1,0,50,1,5,0,1,2,0.5,8,11,0,0,1,0.002,65.4,Home & Kitchen,60.64,mid,mid,S0344,0.0784,0.917,positive,positive,positive,neutral,joy
R00096274,P004035,U035294,2024-06-15,2024,6,2,negative,1,0,22,1,5,0,12,13,0.923,3,10,0,0,0,0.001,50.5,Electronics,251.83,premium,budget,S0327,0.0635,-0.567,neutral,neutral,neutral,negative,disappointment
R00096275,P002719,U005621,2020-01-08,2020,1,4,positive,1,0,110,1,5,1,0,0,0.0,9,10,0,1,0,0.069,63.3,Electronics,96.61,mid,budget,S0117,0.0674,0.324,neutral,neutral,positive,neutral,neutral
R00096276,P001372,U018360,2021-09-22,2021,9,5,positive,1,1,26,1,6,0,10,11,0.909,4,44,1,0,4,0.386,74.6,Food & Grocery,18.74,budget,budget,S0298,0.1087,1.0,positive,positive,positive,positive,satisfaction
R00096277,P004025,U021125,2023-03-21,2023,3,5,positive,1,0,29,1,8,0,4,4,1.0,25,4,0,0,0,0.013,97.0,Toys & Games,44.92,low,budget,S0398,0.0438,0.861,positive,neutral,positive,positive,satisfaction
R00096278,P002629,U018667,2024-02-02,2024,2,1,negative,1,0,85,0,0,0,72,84,0.857,13,1,0,0,0,0.016,70.9,Clothing,27.83,low,budget,S0039,0.0323,-1.0,negative,negative,negative,negative,anger
R00096279,P000999,U021580,2024-04-26,2024,4,3,neutral,0,0,159,1,6,4,2,2,1.0,36,31,1,0,0,0.046,85.3,Automotive,50.87,mid,premium,S0364,0.058,-0.093,neutral,neutral,neutral,negative,mild_disappointment
R00096280,P003655,U002903,2022-09-09,2022,9,5,positive,1,0,29,1,8,0,17,19,0.895,13,13,0,0,0,0.055,72.8,Clothing,50.55,mid,mid,S0378,0.0502,0.964,positive,positive,positive,positive,joy
R00096281,P003649,U002341,2024-04-26,2024,4,4,positive,1,0,20,1,7,0,10,15,0.667,16,35,1,0,0,0.063,76.5,Clothing,198.72,high,budget,S0257,0.0423,0.581,neutral,positive,neutral,positive,satisfaction
R00096282,P000190,U037385,2022-09-11,2022,9,4,positive,1,0,194,1,3,0,1,1,1.0,31,19,0,0,0,0.055,73.3,Clothing,29.98,low,mid,S0172,0.0201,0.481,positive,positive,positive,positive,neutral
R00096283,P002827,U002895,2024-08-15,2024,8,4,positive,1,0,35,1,11,1,6,8,0.75,6,6,0,0,0,0.023,86.3,Home & Kitchen,43.0,low,budget,S0366,0.0709,0.446,neutral,positive,neutral,positive,mild_joy
R00096284,P000726,U001981,2022-04-02,2022,4,4,positive,1,0,40,0,0,0,17,19,0.895,11,47,1,0,0,0.002,65.1,Electronics,175.49,high,mid,S0440,0.056,0.871,positive,neutral,positive,neutral,satisfaction
R00096285,P004001,U015311,2023-04-25,2023,4,3,neutral,1,0,44,1,6,1,12,14,0.857,6,28,1,0,0,0.035,75.4,Beauty,17.34,budget,mid,S0415,0.0585,0.023,negative,neutral,negative,neutral,neutral
R00096286,P002615,U026161,2024-01-04,2024,1,2,negative,0,0,28,1,9,0,4,5,0.8,7,22,0,0,0,0.06,86.9,Clothing,14.85,budget,premium,S0002,0.0576,-0.412,negative,negative,negative,neutral,disappointment
R00096287,P004224,U010336,2021-10-01,2021,10,5,positive,1,0,227,1,8,0,7,7,1.0,2,38,1,0,1,0.026,80.7,Electronics,117.25,high,budget,S0251,0.057,0.878,positive,neutral,positive,positive,joy
R00096288,P000101,U033824,2024-10-26,2024,10,4,positive,1,0,135,1,8,0,86,103,0.835,74,41,1,0,0,0.039,37.7,Health,24.78,low,budget,S0112,0.0498,0.614,neutral,positive,neutral,negative,satisfaction
R00096289,P001123,U025330,2022-06-14,2022,6,5,positive,1,0,43,1,8,0,1,1,1.0,37,12,0,0,2,0.013,45.1,Toys & Games,30.99,low,budget,S0101,0.0603,0.919,positive,positive,neutral,positive,joy
R00096290,P004545,U002309,2021-03-14,2021,3,4,positive,1,0,246,1,3,0,23,26,0.885,32,28,1,0,0,0.009,66.0,Home & Kitchen,86.2,mid,budget,S0066,0.0698,0.424,neutral,positive,neutral,neutral,neutral
R00096291,P000552,U015663,2024-05-12,2024,5,5,positive,1,1,26,1,6,4,4,5,0.8,17,20,0,0,7,0.37,63.1,Electronics,74.88,mid,mid,S0117,0.0674,0.949,positive,positive,positive,neutral,satisfaction
R00096292,P001684,U037718,2023-04-11,2023,4,1,negative,1,0,99,1,3,0,4,5,0.8,9,31,1,0,0,0.036,92.0,Clothing,59.36,mid,budget,S0285,0.0727,-0.884,negative,negative,negative,negative,frustration
R00096293,P003874,U016985,2024-12-02,2024,12,5,positive,1,0,63,1,11,0,1,1,1.0,26,25,1,0,1,0.019,45.4,Electronics,603.44,premium,mid,S0038,0.0785,1.0,positive,positive,positive,positive,delight
R00096294,P000006,U007270,2023-04-10,2023,4,4,positive,1,0,37,1,10,0,2,2,1.0,25,14,0,0,0,0.032,76.5,Automotive,97.74,mid,premium,S0174,0.0708,0.561,positive,neutral,positive,neutral,satisfaction
R00096295,P003554,U033868,2023-03-02,2023,3,4,positive,1,0,65,1,3,0,0,0,0.0,29,39,1,0,0,0.001,57.5,Books,11.81,budget,mid,S0415,0.0585,0.402,positive,positive,neutral,positive,satisfaction
R00096296,P002414,U035167,2024-06-29,2024,6,5,positive,1,0,133,1,7,2,0,0,0.0,30,38,1,0,0,0.053,20.6,Books,16.03,budget,premium,S0006,0.1043,1.0,positive,positive,positive,positive,satisfaction
R00096297,P003187,U039076,2023-02-10,2023,2,2,negative,1,0,93,1,9,0,5,7,0.714,14,2,0,0,0,0.06,61.6,Beauty,19.14,budget,premium,S0143,0.0772,-0.555,neutral,negative,negative,neutral,frustration
R00096298,P004932,U003625,2022-12-07,2022,12,2,negative,1,0,81,1,10,0,3,3,1.0,29,47,1,0,0,0.002,75.9,Sports & Outdoors,43.42,low,budget,S0066,0.0698,-0.345,neutral,neutral,neutral,negative,frustration
R00096299,P000611,U036134,2023-12-08,2023,12,4,positive,1,0,90,1,4,0,3,3,1.0,22,31,1,0,0,0.015,81.6,Books,11.67,budget,mid,S0325,0.0648,0.517,positive,positive,positive,positive,neutral
R00096300,P003715,U030821,2021-03-07,2021,3,4,positive,1,0,31,1,7,0,10,11,0.909,6,20,0,0,0,0.067,47.5,Health,33.65,low,mid,S0324,0.06,0.56,positive,positive,positive,neutral,mild_joy
R00096301,P003764,U035322,2023-01-02,2023,1,5,positive,1,0,373,1,5,0,4,4,1.0,40,44,1,0,0,0.021,45.5,Clothing,31.7,low,budget,S0159,0.0739,0.896,positive,positive,positive,positive,joy
R00096302,P004702,U032773,2022-12-23,2022,12,4,positive,1,0,34,1,9,0,2,2,1.0,29,6,0,0,0,0.023,61.3,Home & Kitchen,29.39,low,mid,S0456,0.0657,0.54,neutral,positive,neutral,neutral,mild_joy
R00096303,P003271,U031618,2021-12-17,2021,12,4,positive,1,0,52,1,11,1,1,2,0.5,33,15,0,0,0,0.048,58.8,Food & Grocery,32.19,low,mid,S0286,0.0568,0.678,positive,neutral,neutral,neutral,neutral
R00096304,P002392,U018721,2024-06-15,2024,6,3,neutral,1,0,66,0,0,0,6,7,0.857,7,33,1,0,0,0.075,46.1,Beauty,39.33,low,mid,S0211,0.0758,-0.037,neutral,negative,neutral,neutral,mild_disappointment
R00096305,P002309,U024450,2024-12-21,2024,12,3,neutral,1,0,44,1,11,0,23,27,0.852,3,6,0,0,0,0.042,70.4,Sports & Outdoors,99.53,mid,mid,S0037,0.0489,0.01,negative,positive,neutral,negative,neutral
R00096306,P001533,U008386,2022-03-05,2022,3,5,positive,1,0,89,0,0,0,11,11,1.0,2,2,0,0,1,0.006,84.8,Books,18.81,budget,mid,S0223,0.0446,0.909,neutral,neutral,positive,positive,delight
R00096307,P002593,U011945,2023-12-22,2023,12,2,negative,1,0,29,1,10,0,31,36,0.861,6,11,0,0,0,0.07,76.6,Sports & Outdoors,81.47,mid,mid,S0112,0.0498,-0.584,negative,neutral,negative,negative,frustration
R00096308,P003454,U001601,2022-05-27,2022,5,2,negative,1,0,20,1,6,0,25,28,0.893,24,4,0,0,0,0.071,73.0,Electronics,708.48,premium,premium,S0119,0.0316,-0.486,neutral,neutral,negative,negative,frustration
R00096309,P004772,U026171,2021-11-30,2021,11,3,neutral,1,0,175,1,5,0,6,6,1.0,7,38,1,0,0,0.075,63.1,Home & Kitchen,145.11,high,mid,S0224,0.083,-0.003,positive,neutral,neutral,neutral,mild_disappointment
R00096310,P000235,U024291,2023-04-07,2023,4,4,positive,1,0,72,1,11,0,13,13,1.0,16,4,0,0,0,0.007,72.6,Food & Grocery,35.45,low,mid,S0333,0.0563,0.429,neutral,negative,neutral,neutral,neutral
R00096311,P000809,U031470,2022-08-08,2022,8,1,negative,0,0,253,1,8,0,7,9,0.778,4,46,1,0,0,0.068,71.3,Books,40.98,low,premium,S0464,0.0412,-1.0,negative,negative,negative,negative,disgust
R00096312,P000840,U007902,2024-08-12,2024,8,3,neutral,0,0,23,1,3,0,146,173,0.844,23,34,1,0,0,0.07,68.4,Books,33.52,low,mid,S0237,0.058,-0.007,negative,negative,neutral,negative,neutral
R00096313,P004933,U003495,2022-06-11,2022,6,3,neutral,1,0,103,1,4,4,2,3,0.667,8,3,0,0,0,0.024,60.6,Toys & Games,13.0,budget,mid,S0036,0.0406,-0.023,neutral,neutral,positive,negative,mild_disappointment
R00096314,P004855,U032357,2024-12-22,2024,12,1,negative,0,0,134,1,10,0,1,1,1.0,17,2,0,0,0,0.077,55.6,Electronics,189.68,high,mid,S0243,0.0221,-0.946,negative,negative,negative,negative,frustration
R00096315,P002280,U019374,2024-11-21,2024,11,1,negative,1,0,119,1,5,0,1,1,1.0,13,19,0,0,0,0.066,88.7,Sports & Outdoors,70.58,mid,mid,S0114,0.0816,-1.0,negative,negative,negative,negative,frustration
R00096316,P001131,U032416,2024-07-30,2024,7,5,positive,1,0,93,0,0,0,1,1,1.0,15,28,1,0,2,0.011,84.3,Automotive,95.97,mid,premium,S0491,0.0573,0.895,positive,positive,positive,positive,satisfaction
R00096317,P000316,U008980,2024-05-12,2024,5,5,positive,0,0,37,0,0,0,26,30,0.867,4,26,1,0,2,0.005,71.3,Clothing,105.03,high,mid,S0460,0.0717,0.98,positive,positive,positive,positive,joy
R00096318,P000886,U032230,2022-12-25,2022,12,5,positive,0,0,88,0,0,0,49,58,0.845,6,15,0,0,2,0.047,84.8,Home & Kitchen,44.65,low,budget,S0449,0.0656,0.895,positive,positive,positive,positive,joy
R00096319,P001195,U035016,2020-09-25,2020,9,3,neutral,1,0,109,0,0,0,14,15,0.933,15,28,1,0,0,0.009,63.9,Health,45.22,low,budget,S0100,0.0446,-0.138,positive,neutral,neutral,neutral,neutral
R00096320,P004555,U016226,2023-03-30,2023,3,3,neutral,1,0,45,1,8,0,14,16,0.875,3,44,1,0,0,0.063,50.1,Clothing,25.01,low,premium,S0489,0.0407,-0.057,negative,neutral,negative,neutral,mild_disappointment
R00096321,P002073,U036995,2024-10-30,2024,10,1,negative,1,0,29,1,9,0,27,30,0.9,5,17,0,0,0,0.049,77.2,Clothing,136.62,high,mid,S0493,0.0575,-1.0,negative,negative,negative,negative,frustration
R00096322,P002632,U038288,2020-09-29,2020,9,4,positive,1,0,43,1,9,0,8,10,0.8,22,7,0,0,0,0.045,74.3,Books,32.21,low,budget,S0087,0.0789,0.4,positive,positive,positive,positive,satisfaction
R00096323,P001608,U016840,2023-11-04,2023,11,2,negative,1,0,92,1,4,0,1,1,1.0,16,15,0,0,0,0.075,75.3,Clothing,43.19,low,premium,S0254,0.0725,-0.533,neutral,neutral,negative,neutral,frustration
R00096324,P002165,U009062,2021-09-30,2021,9,5,positive,1,0,43,1,6,0,19,22,0.864,9,24,0,0,1,0.026,80.3,Health,127.55,high,mid,S0308,0.0787,1.0,positive,positive,positive,positive,joy
R00096325,P002057,U036617,2024-09-18,2024,9,3,neutral,1,0,73,1,11,2,6,7,0.857,9,6,0,0,0,0.07,66.5,Automotive,57.67,mid,mid,S0032,0.0886,0.208,neutral,neutral,neutral,negative,mild_disappointment
R00096326,P000125,U009164,2022-08-04,2022,8,1,negative,1,0,112,1,11,0,1,1,1.0,12,49,1,0,0,0.035,50.5,Electronics,239.23,high,budget,S0406,0.0222,-1.0,neutral,negative,negative,negative,frustration
R00096327,P002979,U005004,2024-08-08,2024,8,2,negative,0,0,57,1,8,0,1,1,1.0,17,28,1,0,0,0.018,56.0,Beauty,28.23,low,mid,S0234,0.0533,-0.453,neutral,neutral,negative,neutral,disappointment
R00096328,P003615,U009761,2024-11-12,2024,11,3,neutral,1,0,93,1,8,1,1,1,1.0,22,15,0,0,0,0.05,63.8,Sports & Outdoors,98.14,mid,budget,S0281,0.0825,-0.047,neutral,neutral,negative,positive,mild_disappointment
R00096329,P004369,U012403,2022-07-25,2022,7,4,positive,1,0,51,0,0,0,3,4,0.75,4,11,0,0,0,0.014,56.1,Electronics,168.15,high,mid,S0249,0.0902,0.433,positive,positive,neutral,positive,mild_joy
R00096330,P004110,U021377,2021-05-03,2021,5,3,neutral,1,0,67,0,0,0,9,11,0.818,24,28,1,0,0,0.055,73.5,Books,9.9,budget,budget,S0032,0.0886,-0.016,neutral,neutral,neutral,neutral,mild_disappointment
R00096331,P001227,U010343,2023-05-20,2023,5,3,neutral,1,0,68,1,11,0,4,5,0.8,2,14,0,0,0,0.048,71.1,Home & Kitchen,61.07,mid,premium,S0066,0.0698,-0.205,neutral,neutral,neutral,neutral,mild_disappointment
R00096332,P004523,U014609,2024-07-25,2024,7,3,neutral,1,0,117,0,0,0,14,19,0.737,38,41,1,0,0,0.052,77.9,Toys & Games,54.39,mid,budget,S0043,0.0567,0.14,neutral,neutral,neutral,negative,neutral
R00096333,P004861,U038364,2021-11-03,2021,11,4,positive,1,0,107,1,3,0,8,9,0.889,52,10,0,0,0,0.017,65.1,Books,32.19,low,mid,S0219,0.0744,0.426,positive,positive,positive,neutral,satisfaction
R00096334,P000827,U022487,2024-02-05,2024,2,3,neutral,1,0,59,1,11,0,6,6,1.0,9,18,0,0,0,0.063,82.6,Sports & Outdoors,74.48,mid,premium,S0409,0.0526,0.063,neutral,neutral,positive,positive,neutral
R00096335,P000126,U010424,2022-09-13,2022,9,5,positive,0,1,33,1,3,0,1,3,0.333,18,8,0,0,2,0.34,73.0,Books,20.72,low,budget,S0281,0.0825,1.0,positive,positive,neutral,positive,satisfaction
R00096336,P003237,U023581,2024-05-05,2024,5,1,negative,1,0,138,1,8,0,13,14,0.929,10,1,0,0,0,0.005,69.4,Food & Grocery,16.61,budget,premium,S0018,0.0393,-0.828,negative,negative,negative,negative,frustration
R00096337,P001037,U035548,2024-04-12,2024,4,2,negative,1,0,82,1,4,0,7,9,0.778,4,16,0,0,0,0.02,85.2,Home & Kitchen,66.4,mid,budget,S0234,0.0533,-0.333,neutral,negative,neutral,negative,disappointment
R00096338,P004056,U010630,2022-11-16,2022,11,3,neutral,0,0,26,1,3,0,1,1,1.0,37,41,1,0,0,0.068,76.2,Health,100.07,high,budget,S0168,0.0541,-0.043,neutral,positive,negative,neutral,neutral
R00096339,P004185,U008284,2023-05-14,2023,5,3,neutral,0,0,22,1,7,0,1,1,1.0,4,17,0,0,0,0.06,60.8,Food & Grocery,41.33,low,mid,S0134,0.0596,0.024,neutral,positive,negative,neutral,neutral
R00096340,P001022,U029923,2024-03-28,2024,3,5,positive,1,0,82,1,8,4,3,4,0.75,13,32,1,0,2,0.077,68.0,Beauty,28.88,low,budget,S0496,0.0667,1.0,positive,positive,positive,neutral,joy
R00096341,P003444,U015449,2020-10-27,2020,10,4,positive,0,0,37,1,9,0,6,7,0.857,18,1,0,0,0,0.01,50.5,Home & Kitchen,18.07,budget,mid,S0436,0.0699,0.503,positive,neutral,neutral,neutral,mild_joy
R00096342,P000717,U031442,2021-11-14,2021,11,1,negative,1,0,143,1,7,0,33,38,0.868,7,20,0,0,0,0.022,86.1,Books,21.81,low,premium,S0467,0.0718,-0.82,negative,neutral,negative,negative,frustration
R00096343,P004305,U037215,2024-11-12,2024,11,5,positive,1,0,21,1,7,0,20,23,0.87,30,47,1,0,2,0.073,64.8,Electronics,474.6,premium,budget,S0118,0.085,1.0,positive,positive,positive,positive,delight
R00096344,P000461,U030302,2023-02-03,2023,2,3,neutral,0,0,58,1,4,0,8,9,0.889,3,7,0,0,0,0.034,65.5,Books,35.49,low,mid,S0447,0.0809,-0.088,neutral,neutral,neutral,positive,neutral
R00096345,P000845,U035277,2024-08-23,2024,8,5,positive,1,1,62,1,10,0,0,0,0.0,4,5,0,0,3,0.192,54.5,Electronics,1246.72,premium,budget,S0304,0.0787,1.0,positive,positive,positive,positive,satisfaction
