product_id,category,price_usd,true_quality,seller_id,is_prime,num_images,bullet_points,has_video,brand_tier,days_on_platform,total_reviews,avg_rating
P004475,Books,19.65,4.21,S0497,1,7,6,0,budget,1582,220,4.07
P004476,Sports & Outdoors,35.1,3.18,S0341,0,5,5,0,mid,672,49,3.13
P004477,Books,13.85,2.39,S0130,0,5,6,0,premium,686,13,1.79
P004478,Clothing,37.14,4.64,S0217,0,1,3,0,premium,1617,79,4.38
P004479,Toys & Games,15.14,2.92,S0435,1,5,5,0,mid,1448,14,2.77
P004480,Automotive,94.62,4.49,S0159,1,2,6,1,premium,1409,13,4.0
P004481,Home & Kitchen,40.61,3.7,S0238,1,3,4,0,mid,1313,23,3.15
P004482,Sports & Outdoors,52.52,4.73,S0296,1,5,3,0,budget,1186,132,4.39
P004483,Toys & Games,22.75,3.37,S0414,1,1,4,1,mid,1004,81,2.74
P004484,Clothing,265.63,3.59,S0480,0,2,5,0,mid,1294,95,3.1
P004485,Health,25.53,3.73,S0353,1,3,3,0,premium,91,38,3.64
P004486,Clothing,13.01,3.84,S0217,0,6,7,0,premium,130,65,3.77
P004487,Toys & Games,12.25,3.13,S0206,0,7,6,0,mid,1569,68,2.96
P004488,Electronics,291.76,3.91,S0333,0,7,6,0,mid,193,14,3.38
P004489,Clothing,100.34,2.86,S0037,0,4,7,1,budget,1179,67,2.24
P004490,Books,11.96,4.76,S0222,1,5,5,1,mid,588,32,4.05
P004491,Books,38.77,1.72,S0178,1,5,6,1,mid,1351,20,1.93
P004492,Health,59.3,3.02,S0467,1,6,5,0,mid,866,21,2.78
P004493,Automotive,66.94,2.38,S0428,0,5,6,0,budget,566,17,2.11
P004494,Electronics,158.24,2.62,S0133,1,7,3,0,mid,1288,23,2.41
P004495,Clothing,50.16,1.4,S0328,1,3,7,0,budget,1765,32,1.47
P004496,Home & Kitchen,93.11,3.9,S0230,0,5,5,0,mid,1414,73,3.2
P004497,Home & Kitchen,69.81,3.7,S0416,1,4,5,1,budget,434,202,3.18
P004498,Books,11.99,4.27,S0247,0,6,4,1,premium,1596,65,4.04
P004499,Health,34.23,4.65,S0321,0,7,5,0,premium,1797,38,4.26
P004500,Toys & Games,105.06,4.32,S0365,1,0,5,0,mid,509,3,4.22
P004501,Electronics,215.1,4.48,S0412,0,6,4,0,budget,1180,603,4.26
P004502,Home & Kitchen,92.66,3.4,S0361,1,6,7,0,mid,1353,14,2.83
P004503,Sports & Outdoors,89.87,3.06,S0149,1,6,5,0,budget,1131,14,1.75
P004504,Home & Kitchen,64.8,4.13,S0370,0,2,6,0,budget,1790,150,3.78
P004505,Electronics,197.47,4.19,S0159,1,4,7,0,mid,476,8,3.46
P004506,Home & Kitchen,94.23,4.39,S0367,0,0,6,0,budget,398,51,4.1
P004507,Home & Kitchen,84.65,2.99,S0475,0,0,4,0,premium,1598,19,3.17
P004508,Clothing,52.72,4.23,S0235,0,4,6,0,premium,153,24,3.5
P004509,Beauty,18.47,2.27,S0447,1,7,3,0,premium,85,35,2.24
P004510,Clothing,56.71,3.34,S0078,1,1,6,1,budget,1616,7,3.27
P004511,Sports & Outdoors,62.44,4.28,S0213,1,6,3,0,mid,1532,28,3.96
P004512,Books,14.96,3.8,S0436,1,0,5,0,budget,268,113,3.52
P004513,Health,189.59,2.28,S0366,1,0,4,0,mid,1492,30,1.43
P004514,Electronics,73.47,2.64,S0163,1,4,7,0,mid,1304,2204,2.4
P004515,Electronics,328.8,3.7,S0251,0,2,6,0,mid,1633,36,3.33
P004516,Clothing,26.82,3.09,S0056,1,0,6,0,budget,715,7,3.1
P004517,Home & Kitchen,59.5,3.36,S0409,1,7,6,0,budget,603,17,3.31
P004518,Clothing,210.15,4.8,S0065,0,7,6,1,budget,659,3,4.17
P004519,Toys & Games,17.96,3.67,S0283,1,0,3,0,budget,1191,120,2.73
P004520,Clothing,29.15,3.87,S0248,1,7,3,1,budget,1694,227,3.0
P004521,Electronics,183.07,4.4,S0309,1,0,7,0,premium,1694,91,4.38
P004522,Home & Kitchen,33.08,3.42,S0213,1,5,5,0,budget,651,12,3.05
P004523,Toys & Games,54.39,3.41,S0043,1,6,6,1,budget,149,11,2.64
P004524,Health,27.57,3.89,S0332,1,2,4,0,premium,751,80,3.1
P004525,Beauty,41.46,4.14,S0448,1,1,7,1,premium,821,17,3.8
P004526,Books,8.11,3.47,S0306,1,4,3,0,mid,57,11,3.16
P004527,Beauty,9.47,3.75,S0022,1,7,5,1,premium,1760,10,3.87
P004528,Beauty,24.41,3.13,S0054,0,0,6,0,budget,354,311,2.79
P004529,Clothing,17.56,3.33,S0138,0,6,5,0,mid,1053,18,3.11
P004530,Books,44.76,4.23,S0149,1,4,7,0,premium,669,89,3.79
P004531,Toys & Games,12.78,4.93,S0062,0,7,3,0,mid,1292,64,4.68
P004532,Clothing,24.14,3.46,S0449,0,2,6,0,budget,1208,11,3.64
P004533,Sports & Outdoors,83.31,4.69,S0369,0,5,7,0,mid,1643,34,4.5
P004534,Books,12.66,3.47,S0384,1,3,3,0,mid,143,9,3.71
P004535,Books,7.24,3.4,S0482,1,5,6,0,premium,524,188,3.22
P004536,Electronics,629.13,3.31,S0436,1,1,3,0,mid,648,11,2.5
P004537,Sports & Outdoors,35.64,4.75,S0086,1,3,6,1,budget,1619,51,4.03
P004538,Health,33.78,4.51,S0011,0,7,4,0,mid,676,18,4.31
P004539,Electronics,163.18,3.68,S0365,0,6,7,0,budget,933,10,3.24
P004540,Home & Kitchen,84.23,4.7,S0457,1,1,4,0,budget,1430,120,4.23
P004541,Electronics,244.15,2.33,S0351,0,0,4,0,budget,1654,17,1.85
P004542,Electronics,112.65,2.07,S0431,0,3,3,0,mid,516,3,2.3
P004543,Automotive,61.68,3.16,S0305,0,1,6,0,mid,1200,55,3.3
P004544,Books,15.71,4.63,S0227,0,2,3,0,mid,1608,14,4.1
P004545,Home & Kitchen,86.2,3.85,S0066,1,1,6,0,budget,506,40,3.4
P004546,Clothing,22.32,2.82,S0337,1,4,4,0,mid,1700,92,2.92
P004547,Automotive,251.73,3.15,S0146,0,0,7,0,mid,727,50,3.15
P004548,Clothing,28.54,3.79,S0136,1,7,3,0,mid,422,96,2.92
P004549,Beauty,27.85,1.36,S0438,0,0,6,0,mid,1439,6,1.43
P004550,Clothing,22.44,4.07,S0330,0,1,3,1,premium,698,139,3.81
P004551,Electronics,84.9,2.99,S0223,0,4,3,1,budget,764,23,2.75
P004552,Beauty,16.57,4.46,S0400,1,1,7,0,premium,1328,5,3.75
P004553,Electronics,103.34,4.45,S0367,0,4,7,0,premium,422,1,3.75
P004554,Beauty,21.84,2.83,S0242,1,0,7,1,mid,505,22,1.62
P004555,Clothing,25.01,3.34,S0489,0,6,3,1,premium,1296,12,2.81
P004556,Beauty,42.5,4.21,S0015,1,4,7,0,mid,1492,13,3.2
P004557,Toys & Games,20.0,3.79,S0247,0,2,5,0,premium,348,49,3.25
P004558,Beauty,16.38,4.47,S0209,0,4,4,1,mid,1753,260,4.14
P004559,Electronics,146.14,4.18,S0062,1,4,4,0,premium,118,11,3.41
P004560,Beauty,50.8,3.98,S0363,1,6,3,1,budget,1147,36,3.98
P004561,Automotive,85.32,2.7,S0051,1,5,6,1,mid,772,16,3.02
P004562,Clothing,42.39,2.52,S0352,0,6,5,0,budget,315,10,2.34
P004563,Clothing,19.05,1.51,S0378,0,6,3,0,premium,1415,9,1.54
P004564,Toys & Games,16.12,3.82,S0244,0,0,6,0,budget,33,237,2.95
P004565,Electronics,85.91,4.35,S0123,1,6,5,1,mid,525,33,3.97
P004566,Sports & Outdoors,142.38,4.43,S0493,1,7,6,0,premium,755,26,3.57
P004567,Beauty,38.5,2.9,S0353,1,1,3,1,mid,1255,14,2.09
P004568,Electronics,110.32,4.25,S0059,1,6,7,0,mid,431,35,3.45
P004569,Books,12.83,3.5,S0369,0,4,4,0,mid,123,15,3.1
P004570,Books,10.97,4.67,S0080,1,5,5,0,mid,1399,335,4.19
P004571,Clothing,26.45,3.73,S0312,1,5,3,0,premium,175,44,3.34
P004572,Health,50.09,2.57,S0130,0,2,7,1,premium,861,39,1.96
P004573,Electronics,155.68,4.31,S0318,1,7,5,0,mid,1212,38,3.91
P004574,Home & Kitchen,191.72,4.59,S0402,0,5,6,0,mid,1149,159,3.92
P004575,Health,80.46,2.77,S0392,1,3,6,0,mid,215,32,2.53
P004576,Clothing,98.73,3.72,S0382,1,4,3,1,premium,1103,18,3.28
P004577,Toys & Games,47.87,3.6,S0354,1,7,6,1,mid,52,40,2.7
P004578,Electronics,143.56,4.16,S0387,1,2,4,0,mid,94,85,3.54
P004579,Books,25.77,3.94,S0452,0,7,5,0,mid,447,136,3.71
P004580,Electronics,150.06,3.99,S0440,0,0,5,0,budget,1283,42,3.84
P004581,Beauty,74.47,4.37,S0387,1,6,6,0,premium,404,43,3.56
P004582,Toys & Games,40.78,3.09,S0222,0,4,4,0,budget,1491,108,2.55
P004583,Health,44.48,4.64,S0147,1,5,7,1,budget,274,1,4.04
P004584,Automotive,80.94,3.56,S0160,0,4,5,0,mid,864,36,3.56
P004585,Beauty,79.55,3.99,S0307,1,3,6,1,mid,881,16,3.73
P004586,Toys & Games,13.54,3.37,S0301,0,1,6,0,mid,1060,35,2.65
P004587,Books,54.24,3.04,S0214,0,1,5,0,budget,703,50,2.88
P004588,Food & Grocery,19.68,3.47,S0205,0,7,5,1,budget,284,147,3.5
P004589,Sports & Outdoors,27.96,3.08,S0363,1,3,6,0,budget,1317,6,2.84
P004590,Health,24.2,1.26,S0262,1,1,7,0,mid,1195,13,1.0
P004591,Clothing,16.71,3.67,S0010,1,1,4,0,premium,1191,11,3.56
P004592,Books,26.64,3.68,S0071,0,2,4,0,premium,1693,15,3.37
P004593,Beauty,15.02,3.74,S0166,0,5,7,0,mid,1598,6,3.29
P004594,Clothing,49.79,4.77,S0199,1,2,7,0,mid,1290,430,4.56
P004595,Clothing,88.87,3.75,S0367,1,3,4,0,mid,799,94,3.37
P004596,Automotive,50.11,4.38,S0237,1,5,4,0,premium,55,13,3.97
P004597,Home & Kitchen,46.83,3.58,S0214,1,4,6,0,mid,414,33,3.48
P004598,Clothing,20.59,3.0,S0044,0,0,7,1,budget,577,19,2.55
P004599,Clothing,35.65,4.71,S0031,1,3,7,1,budget,554,39,3.89
P004600,Home & Kitchen,257.69,2.05,S0498,0,5,4,1,mid,1718,13,1.94
P004601,Sports & Outdoors,103.66,4.04,S0431,1,5,4,0,mid,142,5,4.1
P004602,Food & Grocery,18.77,4.84,S0019,0,3,5,0,premium,1212,16,3.67
P004603,Automotive,51.96,3.56,S0227,1,1,3,0,budget,887,173,3.42
P004604,Sports & Outdoors,63.36,4.55,S0460,0,1,7,1,premium,604,5,4.11
P004605,Beauty,30.27,3.26,S0357,0,0,4,0,premium,1329,123,2.77
P004606,Clothing,35.0,2.95,S0041,1,0,4,0,mid,1092,64,2.46
P004607,Health,52.23,4.86,S0215,1,7,7,1,budget,1522,20,4.64
P004608,Clothing,25.4,4.55,S0430,0,3,7,0,budget,319,81,4.3
P004609,Electronics,104.1,2.32,S0150,0,2,7,0,mid,509,42,1.78
P004610,Automotive,93.65,2.85,S0275,1,3,5,0,budget,1666,2,2.66
P004611,Health,18.85,4.08,S0162,0,4,6,1,premium,1571,20,4.08
P004612,Clothing,69.69,4.66,S0099,1,1,5,1,mid,720,21,4.4
P004613,Beauty,27.76,4.86,S0430,1,7,3,0,mid,746,187,3.87
P004614,Home & Kitchen,18.37,3.92,S0116,0,3,6,0,mid,370,20,3.72
P004615,Clothing,48.06,3.94,S0292,0,4,3,0,budget,171,25,3.17
P004616,Clothing,16.37,4.39,S0176,1,4,3,1,mid,162,8,4.02
P004617,Electronics,280.44,3.03,S0307,1,7,4,0,mid,41,30,2.5
P004618,Books,15.5,4.18,S0398,1,7,6,0,budget,91,7,3.88
P004619,Home & Kitchen,167.0,4.14,S0277,0,1,6,1,budget,692,121,3.53
P004620,Books,34.23,1.79,S0074,0,5,3,0,mid,1171,19,1.3
P004621,Clothing,23.81,2.43,S0144,0,1,6,0,mid,1169,7,2.28
P004622,Food & Grocery,6.54,4.79,S0122,1,0,6,0,budget,1236,144,4.35
P004623,Sports & Outdoors,41.32,4.54,S0345,1,4,5,1,mid,1170,6,4.33
P004624,Health,18.26,3.49,S0347,1,3,6,1,premium,1195,44,2.98
P004625,Electronics,553.24,4.82,S0072,1,3,5,0,mid,711,5,3.88
P004626,Sports & Outdoors,64.6,4.7,S0307,1,0,3,0,budget,586,47,4.43
P004627,Health,66.53,2.99,S0233,1,5,3,0,mid,782,119,3.13
P004628,Clothing,37.93,2.93,S0211,0,4,3,0,mid,1432,15,2.46
P004629,Clothing,40.4,4.12,S0430,0,0,5,0,premium,987,8,3.85
P004630,Clothing,44.13,2.57,S0031,0,2,6,0,mid,1516,8,2.22
P004631,Clothing,87.41,4.21,S0364,1,1,3,1,budget,614,30,4.37
P004632,Home & Kitchen,66.31,4.75,S0280,0,7,3,0,budget,1097,334,4.12
P004633,Clothing,23.86,3.51,S0130,1,5,6,0,budget,1168,119,3.15
P004634,Clothing,119.12,2.73,S0115,1,3,6,0,mid,1119,134,1.85
P004635,Sports & Outdoors,54.53,3.31,S0082,0,0,7,0,budget,218,9,3.45
P004636,Electronics,140.76,3.94,S0307,0,6,7,0,mid,370,123,3.39
P004637,Home & Kitchen,10.07,2.27,S0328,1,2,7,1,mid,1130,108,2.43
P004638,Beauty,40.97,3.54,S0138,0,4,3,0,mid,1548,47,2.98
P004639,Electronics,196.56,4.39,S0191,1,5,4,0,budget,886,15,3.93
P004640,Clothing,47.78,2.79,S0491,0,3,5,0,budget,179,106,2.28
P004641,Clothing,35.34,4.36,S0353,0,7,6,1,mid,1569,14,3.64
P004642,Electronics,131.0,3.82,S0296,0,1,7,0,mid,1450,72,3.35
P004643,Home & Kitchen,44.06,3.73,S0060,0,2,7,1,mid,1464,20,3.32
P004644,Electronics,244.26,4.91,S0286,1,1,7,0,mid,771,10,4.31
P004645,Clothing,66.03,4.51,S0197,1,2,3,0,premium,1179,20,3.6
P004646,Automotive,65.29,4.44,S0419,0,6,3,0,mid,203,351,4.08
P004647,Food & Grocery,38.88,2.01,S0097,0,3,5,0,budget,76,8,1.22
P004648,Clothing,42.92,3.34,S0497,0,7,7,1,budget,138,108,2.9
P004649,Clothing,33.25,2.78,S0471,0,7,4,0,premium,783,90,2.03
P004650,Home & Kitchen,61.95,1.66,S0390,0,2,4,0,budget,1779,26,1.76
P004651,Health,16.81,3.66,S0251,0,6,4,1,budget,126,17,3.66
P004652,Toys & Games,36.8,3.92,S0297,1,3,6,1,premium,1037,7,3.71
P004653,Electronics,73.34,1.63,S0454,1,3,6,0,budget,1368,155,1.32
P004654,Electronics,99.86,3.52,S0432,1,2,4,0,mid,816,7,2.95
P004655,Home & Kitchen,16.38,4.18,S0405,1,0,3,0,budget,122,1,3.69
P004656,Health,34.21,2.33,S0091,0,3,4,0,mid,1668,47,2.08
P004657,Health,99.82,3.97,S0204,0,5,4,0,budget,1621,6,3.72
P004658,Electronics,172.45,3.47,S0383,0,6,5,0,premium,849,29,3.24
P004659,Books,26.48,3.13,S0063,0,3,4,0,budget,1518,6,2.21
P004660,Electronics,758.8,2.19,S0340,0,1,3,0,budget,1529,16,2.17
P004661,Beauty,35.68,3.39,S0180,0,3,7,0,mid,1182,35,3.17
P004662,Food & Grocery,13.9,3.19,S0282,0,2,5,0,mid,1541,45,2.64
P004663,Home & Kitchen,37.74,3.27,S0460,1,7,4,1,mid,1268,165,2.65
P004664,Electronics,185.07,3.66,S0434,0,5,4,0,mid,1357,33,3.31
P004665,Books,12.31,3.56,S0184,1,7,6,1,mid,225,37,3.26
P004666,Home & Kitchen,39.35,3.94,S0355,0,2,7,1,premium,198,24,3.22
P004667,Toys & Games,57.79,4.26,S0006,1,3,5,0,mid,308,100,3.85
P004668,Home & Kitchen,101.8,3.91,S0359,1,0,5,0,mid,1719,8,3.57
P004669,Health,14.15,3.11,S0069,1,1,4,0,budget,759,19,3.06
P004670,Clothing,27.54,3.8,S0455,0,2,6,0,mid,1140,33,3.39
P004671,Electronics,140.04,2.79,S0149,0,3,6,0,premium,1046,11,1.9
P004672,Clothing,64.46,3.91,S0350,1,5,3,0,budget,753,176,3.59
P004673,Electronics,367.31,3.24,S0334,1,1,5,0,budget,1285,48,2.41
P004674,Clothing,227.66,2.06,S0128,0,7,7,0,budget,1386,7,1.6
P004675,Sports & Outdoors,49.16,4.77,S0420,1,6,4,0,mid,1719,54,3.89
P004676,Electronics,144.16,4.3,S0092,0,7,5,0,mid,160,159,4.02
P004677,Electronics,263.35,4.75,S0451,0,2,6,1,mid,664,13,3.95
P004678,Electronics,122.86,4.14,S0257,0,4,3,1,premium,345,169,4.03
P004679,Electronics,170.0,3.24,S0234,1,4,5,0,mid,997,45,2.57
P004680,Health,29.62,3.7,S0118,0,6,6,0,premium,1229,42,2.73
P004681,Food & Grocery,4.56,3.37,S0005,0,6,5,0,mid,348,139,2.93
P004682,Electronics,199.2,4.53,S0350,1,4,4,1,budget,1144,42,3.68
P004683,Toys & Games,28.68,3.21,S0367,0,7,7,0,mid,119,52,3.28
P004684,Beauty,60.04,3.62,S0422,1,3,4,1,mid,958,36,3.05
P004685,Automotive,75.25,3.96,S0483,0,2,5,0,mid,1755,4,3.91
P004686,Home & Kitchen,25.91,3.68,S0146,1,1,4,1,mid,1224,54,3.22
P004687,Clothing,38.54,3.53,S0284,1,3,7,1,mid,1414,44,3.28
P004688,Home & Kitchen,15.68,2.07,S0457,1,2,5,0,budget,1711,20,1.7
P004689,Health,18.38,3.71,S0284,0,1,4,0,mid,951,1,4.05
P004690,Beauty,41.0,2.54,S0374,1,3,4,0,mid,260,69,1.94
P004691,Home & Kitchen,47.41,2.65,S0357,1,2,5,0,premium,1064,11,1.47
P004692,Clothing,78.27,2.64,S0495,1,7,6,0,mid,636,8,2.45
P004693,Beauty,8.6,2.25,S0171,0,2,6,0,budget,1723,7,1.72
P004694,Health,32.86,4.26,S0100,1,4,3,1,mid,549,3,3.9
P004695,Home & Kitchen,41.35,3.56,S0458,0,6,3,1,mid,963,57,3.18
P004696,Sports & Outdoors,115.34,4.26,S0231,0,7,3,0,mid,1685,559,3.68
P004697,Home & Kitchen,82.35,1.91,S0097,0,5,7,0,mid,1355,16,1.6
P004698,Home & Kitchen,80.86,3.58,S0321,0,2,3,0,mid,361,88,3.34
P004699,Books,45.39,2.96,S0426,0,4,3,1,mid,1570,29,2.56
P004700,Toys & Games,25.66,3.48,S0382,1,0,5,1,mid,680,46,3.09
P004701,Automotive,167.09,3.51,S0169,1,2,3,1,mid,1285,30,3.01
P004702,Home & Kitchen,29.39,3.5,S0456,1,7,3,0,mid,1633,84,3.64
P004703,Home & Kitchen,28.75,3.2,S0021,1,0,3,0,budget,1763,7,3.27
P004704,Home & Kitchen,86.4,3.92,S0446,1,2,3,1,budget,1215,37,3.09
P004705,Electronics,75.0,4.45,S0092,0,0,5,0,budget,1337,129,4.01
P004706,Clothing,63.45,4.25,S0119,0,4,4,0,premium,85,76,3.58
P004707,Electronics,196.59,2.75,S0158,0,6,4,1,premium,1712,48,2.1
P004708,Home & Kitchen,104.63,4.1,S0212,1,0,7,1,premium,1729,37,2.73
P004709,Electronics,178.52,3.12,S0024,0,1,7,0,budget,410,21,2.71
P004710,Home & Kitchen,56.88,4.32,S0360,0,6,3,0,premium,136,21,3.81
P004711,Toys & Games,43.44,4.55,S0066,0,2,7,1,premium,1704,5,4.5
P004712,Clothing,30.24,4.06,S0067,1,0,3,0,budget,953,60,3.97
P004713,Sports & Outdoors,42.55,4.31,S0003,0,0,5,0,mid,343,170,4.03
P004714,Health,50.51,4.43,S0480,1,7,5,0,premium,458,47,4.21
P004715,Books,17.69,3.65,S0025,1,7,6,0,mid,1202,33,3.54
P004716,Clothing,35.24,2.17,S0374,0,1,5,1,premium,1148,67,2.1
P004717,Home & Kitchen,52.33,3.7,S0317,1,2,6,0,mid,1112,2,3.75
P004718,Sports & Outdoors,169.21,4.55,S0415,1,1,3,0,budget,532,18,3.71
P004719,Books,13.8,2.92,S0226,0,3,5,0,budget,1379,30,2.48
P004720,Electronics,139.37,2.47,S0454,1,6,7,0,budget,1477,4,2.03
P004721,Home & Kitchen,19.74,3.62,S0236,1,6,5,0,mid,102,40,3.09
P004722,Books,17.55,4.14,S0089,0,3,6,0,budget,1030,3,3.68
P004723,Clothing,66.74,4.05,S0452,0,5,3,0,mid,1265,75,4.13
P004724,Sports & Outdoors,107.35,3.74,S0212,0,2,5,0,premium,583,43,3.63
P004725,Electronics,197.41,3.42,S0004,0,7,3,0,budget,1266,26,3.44
P004726,Clothing,79.85,4.78,S0326,1,4,5,0,mid,1562,82,4.28
P004727,Toys & Games,49.62,1.67,S0161,1,7,4,1,premium,1616,39,1.47
P004728,Clothing,87.74,3.18,S0412,1,2,6,1,premium,1405,58,3.04
P004729,Sports & Outdoors,117.33,4.31,S0077,1,7,6,1,premium,1281,46,4.01
P004730,Home & Kitchen,141.08,4.27,S0370,1,2,3,0,mid,902,11,3.97
P004731,Clothing,40.64,2.86,S0416,0,5,4,1,budget,199,217,3.27
P004732,Food & Grocery,9.92,4.51,S0061,1,0,7,1,mid,899,147,4.23
P004733,Home & Kitchen,81.91,3.43,S0293,1,1,3,0,premium,1418,55,2.85
P004734,Clothing,71.88,3.11,S0323,0,4,3,0,mid,858,39,2.59
P004735,Health,97.47,3.99,S0461,0,4,7,0,budget,1671,81,3.84
P004736,Beauty,60.4,3.75,S0148,0,1,5,1,mid,985,150,3.6
P004737,Beauty,89.97,3.89,S0244,1,0,6,0,mid,42,325,3.79
P004738,Electronics,268.34,4.0,S0204,1,6,4,0,premium,1548,17,3.76
P004739,Electronics,212.22,3.47,S0187,1,1,5,0,budget,815,116,2.81
P004740,Sports & Outdoors,28.32,4.62,S0498,1,6,6,0,budget,160,29,4.62
P004741,Clothing,54.14,3.19,S0328,1,1,4,0,mid,1247,4,3.27
P004742,Clothing,32.3,3.5,S0079,0,2,7,1,premium,717,90,3.03
P004743,Toys & Games,36.33,2.03,S0433,1,0,7,0,premium,1418,192,1.94
P004744,Clothing,46.5,4.34,S0053,1,4,6,0,budget,1357,106,3.96
P004745,Electronics,245.52,2.11,S0439,1,4,4,0,mid,1708,27,1.79
P004746,Electronics,174.51,3.46,S0205,0,4,4,1,mid,1736,52,2.77
P004747,Home & Kitchen,96.38,2.97,S0339,1,5,3,1,budget,1365,76,2.85
P004748,Sports & Outdoors,12.69,4.5,S0433,1,5,6,0,mid,301,65,3.6
P004749,Health,42.59,2.92,S0436,0,1,7,1,mid,1479,144,2.45
P004750,Electronics,380.64,4.05,S0082,1,3,7,0,premium,106,102,4.16
P004751,Clothing,138.2,3.65,S0203,0,0,7,1,mid,842,16,3.41
P004752,Books,27.93,4.15,S0040,1,5,3,1,premium,1455,34,3.85
P004753,Home & Kitchen,151.15,2.92,S0322,0,3,6,0,budget,1627,18,2.54
P004754,Books,19.92,3.9,S0210,1,1,4,1,mid,1747,40,3.04
P004755,Food & Grocery,22.04,3.05,S0500,1,7,3,0,mid,254,3,2.87
P004756,Books,24.73,2.49,S0317,1,3,5,1,budget,1294,334,2.39
P004757,Home & Kitchen,54.89,3.99,S0220,0,0,6,0,mid,176,12,3.83
P004758,Automotive,46.9,4.15,S0078,1,0,6,0,mid,1010,17,3.62
P004759,Electronics,135.8,3.6,S0144,0,2,5,0,mid,648,36,3.12
P004760,Food & Grocery,11.29,3.39,S0403,0,7,3,0,premium,443,6,3.22
P004761,Books,24.71,3.6,S0072,0,0,3,0,budget,1354,22,2.86
P004762,Books,18.12,3.17,S0423,1,3,3,1,budget,1726,40,3.1
P004763,Food & Grocery,17.72,4.43,S0302,1,3,6,0,budget,643,239,3.94
P004764,Books,12.81,3.67,S0262,0,4,5,0,mid,1308,39,3.39
P004765,Home & Kitchen,74.47,3.12,S0239,1,4,4,1,budget,1384,20,3.5
P004766,Clothing,71.88,2.02,S0016,0,3,6,0,budget,1258,8,1.74
P004767,Sports & Outdoors,32.99,3.31,S0114,0,6,4,0,budget,617,430,3.02
P004768,Books,8.31,4.16,S0259,1,0,4,1,mid,1591,36,3.75
P004769,Clothing,79.79,3.28,S0243,0,3,7,1,mid,1280,36,2.36
P004770,Beauty,12.27,2.69,S0108,1,0,5,1,mid,1579,6,2.6
P004771,Sports & Outdoors,90.28,4.14,S0402,0,2,6,0,mid,465,62,3.02
P004772,Home & Kitchen,145.11,3.22,S0224,0,2,7,0,mid,172,16,3.13
P004773,Electronics,488.77,4.82,S0194,1,7,4,1,budget,1247,193,4.13
P004774,Home & Kitchen,85.63,4.25,S0380,1,5,3,0,mid,65,57,3.6
P004775,Electronics,283.06,4.14,S0075,0,1,6,1,budget,381,38,3.71
P004776,Electronics,714.44,3.73,S0028,1,5,4,0,budget,424,6,2.96
P004777,Home & Kitchen,13.55,2.35,S0162,1,6,7,0,mid,373,29,2.08
P004778,Electronics,140.02,4.58,S0001,0,1,4,0,budget,1641,25,3.79
P004779,Clothing,74.87,2.89,S0186,1,4,6,0,mid,1577,38,2.21
P004780,Sports & Outdoors,53.09,2.58,S0067,1,3,6,1,mid,974,3,2.26
P004781,Clothing,94.68,3.84,S0330,0,7,6,0,premium,1225,11,3.82
P004782,Automotive,73.25,4.11,S0023,0,2,6,0,mid,1176,18,3.92
P004783,Food & Grocery,23.81,2.25,S0104,0,5,3,0,mid,1573,60,1.86
P004784,Sports & Outdoors,55.12,4.5,S0131,1,4,7,0,mid,642,3,4.0
P004785,Automotive,54.82,4.0,S0299,0,2,4,0,mid,1276,173,3.44
P004786,Health,27.37,3.68,S0203,1,2,5,1,budget,781,146,2.95
P004787,Clothing,52.95,3.29,S0385,1,6,4,0,mid,931,10,2.65
P004788,Beauty,17.59,3.42,S0390,1,7,4,1,mid,561,640,3.16
P004789,Electronics,327.76,2.62,S0193,0,2,4,0,budget,1363,44,2.14
P004790,Beauty,41.44,3.05,S0016,1,3,5,0,budget,1694,29,2.73
P004791,Books,34.81,3.53,S0481,1,1,7,0,premium,1769,67,2.87
P004792,Electronics,93.97,2.6,S0176,1,3,4,1,mid,759,54,2.58
P004793,Clothing,16.23,2.73,S0269,0,6,7,1,mid,182,38,2.65
P004794,Food & Grocery,21.94,3.23,S0465,1,5,6,0,mid,1509,9,3.37
P004795,Clothing,256.2,3.37,S0327,0,3,6,0,budget,77,19,3.44
P004796,Clothing,96.2,4.5,S0289,1,6,7,0,budget,305,50,3.77
P004797,Clothing,32.27,3.46,S0170,1,4,7,0,mid,1612,90,2.86
P004798,Home & Kitchen,70.95,2.39,S0414,1,3,5,0,mid,591,186,2.26
P004799,Health,58.8,4.66,S0098,0,0,4,1,mid,991,19,3.93
P004800,Beauty,12.32,4.23,S0242,0,0,6,0,mid,351,36,3.88
P004801,Home & Kitchen,125.1,3.57,S0175,1,4,4,0,mid,505,14,3.11
P004802,Clothing,40.7,2.94,S0049,1,0,3,0,mid,549,123,2.92
P004803,Electronics,175.2,3.92,S0139,1,0,4,0,mid,417,22,3.81
P004804,Home & Kitchen,55.79,3.61,S0094,1,2,5,0,mid,1211,16,3.16
P004805,Toys & Games,63.59,3.26,S0046,0,4,7,0,budget,1222,35,2.39
P004806,Beauty,17.8,2.86,S0380,1,5,6,1,budget,280,4,2.88
P004807,Home & Kitchen,19.75,4.61,S0356,0,7,4,0,mid,1762,63,3.97
P004808,Sports & Outdoors,78.9,1.97,S0433,1,5,6,0,mid,978,22,1.77
P004809,Home & Kitchen,16.14,2.06,S0016,1,7,5,0,mid,1306,916,1.81
P004810,Books,15.02,2.93,S0234,1,2,7,0,mid,35,15,2.75
